pred,label
45,55
29,21
47,38
46,46
47,47
46,46
29,39
46,46
45,55
46,45
29,53
38,38
47,47
29,29
38,47
45,55
47,30
47,47
46,46
46,46
55,46
45,55
46,46
45,55
45,55
45,45
47,47
46,46
46,46
47,47
45,45
35,53
46,46
39,35
47,47
38,38
46,46
35,19
45,55
39,25
29,54
46,46
45,55
39,35
47,47
29,54
47,47
46,46
46,47
29,30
47,47
31,25
45,55
47,47
24,47
46,47
45,45
46,46
24,24
29,39
47,47
46,46
29,19
29,29
47,47
47,47
32,47
47,47
29,47
46,47
54,31
47,47
46,46
46,45
45,55
47,47
38,38
47,39
39,30
32,31
45,45
29,21
47,47
29,35
47,47
39,30
38,29
45,55
29,30
55,41
47,47
41,54
46,46
47,47
38,38
47,47
29,30
45,55
47,35
47,46
47,47
2,11
46,46
29,30
53,27
45,46
47,54
38,47
38,32
46,46
38,46
46,45
38,38
47,47
29,54
46,46
29,21
47,25
29,39
32,19
46,45
45,41
55,45
47,47
29,30
47,38
38,31
38,38
29,29
45,55
29,29
46,46
29,30
47,47
45,45
47,38
29,29
45,45
46,46
38,38
38,47
45,45
45,55
38,38
47,47
47,47
31,25
29,29
47,47
47,47
46,54
38,47
29,54
29,29
38,39
46,45
38,38
45,45
46,46
29,29
46,45
46,46
46,46
45,45
47,47
46,46
2,41
53,24
47,30
2,41
47,47
47,47
45,55
21,31
47,47
47,47
39,35
21,23
46,47
46,46
18,26
46,45
47,47
46,46
38,47
47,47
46,45
46,55
46,55
47,47
38,39
29,29
57,26
39,35
46,46
47,47
47,47
38,47
38,47
46,46
47,47
55,45
29,54
46,46
46,46
29,29
46,46
46,46
46,46
38,47
29,21
29,30
45,55
46,46
38,47
47,47
29,30
47,46
46,46
47,38
47,46
41,49
29,21
46,46
47,47
47,47
29,30
24,25
47,47
46,45
47,47
46,46
39,39
47,47
35,12
45,45
45,55
47,46
38,29
38,47
46,46
38,47
45,46
47,45
55,2
45,45
29,35
46,46
39,32
47,47
47,47
29,21
38,38
45,55
47,45
46,46
47,47
29,21
45,54
45,55
46,46
38,38
47,47
46,55
46,46
46,46
47,38
46,46
38,38
46,46
46,46
38,29
46,46
46,46
45,55
46,46
38,47
29,54
30,31
29,32
54,19
47,47
29,30
19,25
38,25
47,47
45,45
38,47
45,55
29,19
29,35
45,55
29,30
46,46
45,54
38,31
38,39
47,47
46,46
47,47
38,38
45,55
47,47
2,41
46,46
47,39
46,46
46,46
47,47
29,54
2,50
39,35
46,46
47,47
29,54
47,47
47,47
38,47
46,46
38,29
46,46
47,28
35,35
46,46
47,47
29,35
47,47
46,46
47,47
47,47
29,54
55,2
29,21
29,35
29,54
46,46
46,46
46,46
38,39
38,39
47,47
47,47
29,29
38,29
47,47
55,45
55,45
46,46
29,39
47,47
47,38
29,29
32,53
47,47
47,38
47,38
46,47
46,45
47,47
47,47
29,30
29,28
46,46
30,31
29,32
46,45
46,45
46,46
46,46
47,47
46,46
29,54
47,47
46,46
47,47
47,47
38,39
46,46
47,47
29,21
45,47
47,38
38,39
47,47
38,38
55,40
29,55
38,39
35,53
46,46
29,35
29,29
46,46
38,47
47,47
29,32
29,21
45,45
38,54
47,47
29,21
46,46
46,46
47,47
47,47
45,55
46,46
47,47
2,11
47,47
46,46
29,55
46,45
46,46
47,47
29,29
46,46
46,46
55,2
47,47
29,54
31,19
47,47
53,25
2,49
46,47
46,45
39,35
46,46
46,46
46,46
29,47
47,47
46,47
45,55
46,46
46,46
46,46
47,47
46,46
46,46
47,47
47,47
38,47
29,54
47,47
47,47
47,47
45,55
39,31
29,29
46,46
45,45
47,47
45,55
46,45
29,54
29,32
38,29
46,46
45,45
47,19
38,38
46,29
29,29
38,47
47,47
46,45
47,47
38,30
29,32
38,38
29,54
46,46
46,45
46,46
46,45
46,46
46,46
39,31
46,46
29,39
46,46
45,45
46,46
45,55
47,47
38,47
46,46
29,35
47,47
29,54
46,46
38,47
46,46
29,29
46,46
38,47
46,46
47,47
46,46
29,29
2,11
46,45
38,47
47,47
46,46
29,28
47,47
46,46
29,32
47,47
46,46
46,46
46,46
46,46
47,47
46,46
47,47
38,32
38,47
38,29
29,47
29,21
38,39
47,47
30,30
46,46
39,35
46,46
38,47
29,35
47,47
46,46
32,19
46,47
47,47
55,55
39,28
29,54
55,2
2,18
35,25
46,46
55,46
46,46
38,38
47,47
46,46
46,47
46,45
46,46
55,46
46,46
38,47
47,38
38,47
46,45
47,47
47,38
46,45
38,47
45,55
39,35
46,46
38,38
2,9
47,47
31,19
29,21
46,45
46,45
45,55
53,24
46,46
38,29
38,29
45,55
29,54
46,46
29,35
46,46
46,46
46,47
45,45
46,46
2,18
29,29
47,47
31,21
29,30
29,24
38,47
29,28
29,30
29,21
46,46
46,46
45,55
38,38
35,47
47,47
46,47
29,32
29,28
46,45
47,47
29,54
46,45
29,29
46,45
46,46
30,19
47,47
47,47
46,45
47,38
29,39
29,35
40,49
41,54
46,46
45,45
47,47
46,46
47,47
47,47
46,45
47,47
47,45
47,47
46,46
46,45
46,46
46,47
29,54
18,26
46,47
35,19
29,29
46,46
30,53
47,47
46,46
35,12
46,46
47,47
29,28
38,29
46,46
54,21
38,38
29,21
47,47
29,47
46,46
45,55
46,45
46,46
46,46
47,47
47,47
47,46
45,55
39,35
29,21
29,47
45,55
38,47
2,11
29,31
29,39
47,47
29,54
38,39
46,47
46,47
29,30
45,55
47,38
47,47
47,47
46,46
46,46
46,46
29,54
38,29
46,46
47,25
47,47
47,47
29,39
46,45
38,47
47,55
46,55
47,47
55,2
47,47
46,46
47,47
47,47
35,47
29,54
46,46
38,39
46,55
47,47
47,47
47,55
45,45
29,29
47,47
29,54
55,45
47,47
38,47
38,47
47,54
45,55
46,47
30,31
20,26
46,46
38,21
38,38
46,46
47,47
45,55
29,39
38,54
38,38
47,47
46,45
45,55
35,53
47,47
29,32
47,47
29,38
29,29
38,39
46,46
38,47
46,46
45,45
46,46
29,32
47,47
46,46
46,45
29,47
46,46
47,47
29,54
45,45
45,55
46,46
46,45
47,47
47,47
29,35
45,45
2,18
29,21
47,47
46,46
46,45
47,38
46,45
47,47
46,47
29,29
46,46
29,47
46,46
47,45
29,30
47,49
47,47
47,47
46,46
47,47
29,28
28,22
46,46
29,29
29,21
45,55
46,47
45,55
46,55
55,47
45,55
45,45
38,29
45,45
47,47
46,45
39,30
46,55
46,46
55,55
47,47
47,47
46,46
38,29
38,47
47,46
38,47
29,21
46,45
29,39
46,45
29,35
46,46
55,2
46,46
46,46
29,54
29,21
46,45
46,46
45,55
29,30
29,32
46,46
45,55
46,46
29,54
46,45
45,55
46,45
46,46
38,47
46,46
2,18
55,2
47,47
46,46
55,54
47,47
38,38
53,25
47,47
47,47
47,47
46,47
32,53
29,28
45,55
46,46
46,45
29,32
46,46
29,47
55,45
29,54
47,47
46,46
46,45
38,38
47,47
29,30
46,46
46,46
46,45
29,54
47,47
29,21
45,55
55,45
45,55
38,39
45,45
47,47
29,28
47,47
47,47
38,38
46,45
45,45
45,55
38,38
47,47
46,46
46,46
29,29
29,54
29,21
2,11
29,21
46,47
47,47
30,53
29,30
46,46
29,29
47,47
41,50
29,30
45,45
47,47
47,47
29,32
47,47
29,39
46,46
47,47
45,55
55,46
29,39
45,55
45,45
47,47
47,46
46,46
53,30
47,28
46,45
46,46
46,46
54,31
29,21
46,46
46,45
46,46
29,54
45,55
47,47
45,55
45,55
45,46
29,53
45,55
47,47
29,32
38,32
46,45
29,29
29,29
38,21
29,54
2,18
29,47
47,47
46,45
46,46
24,22
46,45
45,45
47,47
29,29
29,29
46,45
47,47
38,47
45,55
29,32
46,46
47,47
9,47
47,47
2,2
55,46
47,47
47,47
38,55
55,2
47,47
47,47
29,54
47,47
46,45
47,38
46,46
47,47
46,46
39,35
47,47
29,54
46,45
38,38
46,45
47,47
2,20
30,30
38,38
46,46
29,39
2,18
47,47
46,45
29,28
47,45
46,46
45,55
38,47
46,46
2,49
46,46
29,29
47,47
46,46
46,45
45,35
47,47
46,46
45,45
47,47
47,47
38,47
46,45
46,46
46,46
46,46
46,55
21,53
38,38
47,47
46,46
47,38
55,47
47,47
29,30
29,28
45,55
47,47
38,47
47,47
46,46
55,30
47,47
29,39
47,47
38,38
29,21
45,55
53,30
46,46
47,39
46,46
31,23
38,38
41,26
46,46
46,46
47,47
47,47
55,45
29,29
47,47
30,30
46,47
46,46
19,25
45,45
38,30
45,45
29,30
46,47
46,46
47,38
45,55
19,38
45,55
46,46
2,16
46,45
46,46
46,46
29,15
29,47
47,47
46,46
28,22
38,47
29,29
46,45
47,22
47,46
46,46
46,46
46,46
46,20
29,39
29,47
47,47
29,54
46,46
46,45
45,55
45,46
46,46
47,47
29,30
46,47
46,45
46,47
46,46
38,38
46,46
38,39
46,47
38,38
46,46
46,47
29,29
45,46
47,47
38,38
38,38
55,46
47,45
47,47
29,39
47,55
38,47
38,55
38,38
47,38
47,47
46,45
47,47
46,45
38,47
29,54
29,19
47,47
47,47
47,47
38,38
46,46
46,46
46,46
38,38
47,47
46,46
46,45
47,47
47,47
29,54
47,47
46,39
45,55
2,18
47,47
46,46
45,45
47,47
47,47
29,55
47,47
38,39
47,47
55,46
47,15
47,47
47,47
35,19
29,21
55,45
47,47
45,54
46,45
39,22
46,47
29,30
46,46
29,39
47,47
46,47
29,54
47,47
47,47
2,22
47,47
46,46
47,47
38,47
38,38
47,47
46,45
35,53
47,38
47,47
45,11
29,32
29,32
46,46
46,46
2,18
47,38
55,11
46,45
38,39
30,31
45,55
46,46
47,47
29,39
38,47
46,46
29,29
54,31
45,55
47,47
29,30
47,47
29,21
38,47
47,38
2,9
47,47
47,47
46,46
29,21
45,55
38,38
29,38
38,47
29,29
46,46
46,55
29,39
29,39
46,46
29,29
29,30
41,26
29,29
29,32
46,45
45,45
47,47
46,46
46,46
29,39
29,21
45,45
46,46
45,45
46,46
47,47
29,47
38,38
47,46
47,47
46,46
46,46
29,54
46,46
46,45
29,35
47,47
46,47
29,32
46,46
38,38
46,46
38,47
46,46
46,45
29,47
38,47
38,47
46,46
47,47
46,46
46,46
47,32
47,47
2,18
29,35
55,46
46,46
29,47
29,39
55,2
54,31
38,54
46,47
47,47
45,55
47,47
31,25
46,46
46,46
47,38
38,39
47,47
47,38
29,39
38,47
47,47
46,46
38,54
46,46
39,47
46,45
46,46
47,47
46,39
29,54
45,45
46,45
45,55
46,46
46,46
46,46
46,47
47,47
31,23
45,45
29,21
45,45
47,47
47,47
41,49
29,47
46,47
47,47
29,21
46,46
46,46
38,47
38,38
47,54
47,47
45,55
46,46
47,47
47,47
47,45
47,47
29,54
32,31
47,47
38,38
47,47
47,47
55,0
29,21
46,46
46,46
46,46
29,48
53,12
46,47
25,21
39,55
19,25
47,46
47,47
29,30
46,45
47,47
47,47
29,29
29,29
46,46
47,47
46,46
47,47
39,30
46,47
46,46
47,47
38,38
38,54
46,46
47,47
29,54
47,47
29,39
45,55
45,47
47,47
46,46
47,46
55,2
29,29
32,35
29,54
47,47
45,55
2,9
46,47
38,29
47,47
45,46
47,47
47,47
29,29
29,38
45,45
46,46
45,45
47,47
47,47
46,46
38,39
29,32
46,46
38,39
47,47
54,54
45,45
29,21
47,47
29,21
2,49
46,54
45,55
45,45
47,47
29,35
46,46
29,30
46,45
46,47
47,47
38,38
32,53
55,47
32,31
47,38
45,45
46,46
29,39
41,49
45,45
47,32
39,30
46,46
45,55
46,47
47,47
45,50
38,38
45,55
47,47
47,47
46,46
29,30
55,45
45,55
46,46
29,28
39,35
47,47
45,45
47,47
47,47
47,47
47,47
38,29
46,46
47,47
55,41
46,46
29,54
29,32
29,29
2,18
53,24
45,55
47,38
47,47
47,47
2,18
2,22
46,46
47,47
55,45
46,46
45,55
29,54
32,28
46,46
9,47
45,45
55,45
46,45
47,47
21,53
29,21
38,47
29,21
47,47
38,47
29,21
46,46
47,47
46,45
45,45
47,47
39,30
46,45
47,47
47,47
47,47
29,32
46,46
29,21
29,35
45,45
39,35
46,45
46,46
47,47
47,47
47,47
2,40
46,47
29,54
29,35
47,47
55,41
29,54
46,45
45,24
47,47
46,46
38,46
2,18
47,47
55,2
35,35
39,35
46,46
38,38
29,30
46,45
29,32
47,45
46,46
47,47
29,47
45,45
45,49
46,45
29,30
47,47
46,46
46,46
2,18
47,47
29,29
47,47
31,27
46,47
47,47
38,38
46,46
47,47
2,38
38,21
18,22
29,54
47,47
46,45
46,46
29,30
47,47
2,2
47,38
46,46
29,54
29,54
29,21
38,38
53,21
29,21
29,35
29,54
46,46
47,47
46,46
2,11
38,38
29,29
29,39
47,47
47,45
45,55
29,21
47,47
47,47
47,47
35,30
38,47
47,46
38,39
47,47
29,54
47,47
46,46
29,54
46,46
46,46
46,46
29,21
38,38
45,55
29,54
47,28
46,45
45,55
47,47
29,24
53,46
47,47
47,47
29,30
46,46
38,47
29,35
47,47
55,24
46,46
32,53
2,9
46,45
35,31
46,46
21,31
29,21
38,47
46,46
55,47
47,47
46,46
46,46
46,45
46,46
46,45
39,54
47,47
38,32
38,47
47,47
47,47
38,47
29,54
47,47
47,47
29,30
45,45
47,47
46,45
46,47
45,55
47,47
29,21
29,30
46,46
46,54
38,29
47,47
46,47
47,47
46,46
29,21
39,31
29,38
47,47
29,21
47,47
29,32
45,55
29,30
46,45
47,38
47,54
46,46
47,47
46,46
38,47
38,38
46,46
47,47
47,47
46,45
46,45
38,47
47,47
45,55
47,47
47,47
38,54
46,45
46,45
46,46
45,55
46,46
47,47
45,47
29,55
46,46
45,55
45,55
47,47
21,29
47,47
29,39
47,47
19,24
46,45
45,55
2,9
46,46
29,29
46,46
46,45
45,45
38,47
46,46
29,21
47,47
29,32
46,46
46,46
47,45
38,39
35,35
47,47
47,47
29,31
46,46
29,21
47,47
39,35
35,47
29,47
29,35
47,47
46,45
46,45
38,47
46,46
30,47
41,22
32,19
55,2
46,45
46,46
46,46
46,46
29,30
38,54
47,47
47,47
45,55
30,31
41,26
38,29
47,47
38,38
46,46
45,55
46,46
46,45
46,46
39,35
46,46
46,46
47,47
47,47
29,32
38,55
38,54
39,19
47,47
46,45
29,32
45,55
47,47
46,47
46,45
38,38
38,47
46,46
39,35
46,47
46,47
46,46
46,46
46,46
39,35
46,45
45,40
47,47
47,47
47,47
47,21
46,47
32,31
45,55
47,47
45,55
46,46
47,47
29,32
45,45
29,21
46,47
47,47
38,47
46,45
45,46
45,55
46,47
29,30
47,47
29,21
45,55
47,47
45,45
35,25
45,55
46,46
46,46
55,46
29,29
46,45
47,47
46,46
29,30
29,39
46,45
29,21
39,35
29,29
46,46
47,47
2,50
46,45
46,55
46,46
46,45
46,46
46,46
47,47
46,45
46,46
47,47
46,45
45,45
38,47
46,45
38,38
38,47
45,55
47,47
29,54
29,32
47,47
47,47
47,24
46,45
29,30
47,47
46,45
47,47
46,46
46,45
46,46
38,47
29,32
39,35
47,47
46,46
47,47
47,47
47,47
46,45
29,30
38,45
38,29
29,39
29,21
46,46
47,47
38,45
46,46
29,32
46,55
29,21
46,46
45,55
46,46
29,30
39,31
46,46
46,47
45,55
46,25
46,46
46,46
38,32
38,38
29,47
55,45
29,39
47,55
46,46
45,45
47,47
47,38
47,47
46,46
47,47
29,29
29,32
47,47
46,46
46,46
55,45
29,35
46,46
47,47
55,46
29,29
35,46
47,47
47,47
29,21
47,47
29,30
38,47
47,47
47,54
46,46
29,39
38,39
29,21
39,31
29,54
29,54
55,45
47,47
46,47
47,47
38,38
46,46
47,47
29,30
47,47
31,30
45,55
39,31
47,47
39,32
46,45
38,29
45,55
47,47
47,47
46,45
29,21
45,55
45,55
30,19
46,47
47,47
46,45
28,21
29,21
55,55
46,45
29,35
47,47
45,55
47,47
45,55
46,46
30,22
45,55
29,54
46,46
45,55
38,29
29,39
47,47
29,39
46,47
45,55
19,21
47,46
46,46
46,46
46,46
45,45
54,21
45,55
38,38
2,2
29,32
45,55
47,47
29,25
29,29
46,46
46,46
29,29
47,47
29,21
2,2
47,47
46,46
47,47
46,46
38,29
46,55
29,30
46,46
29,32
55,45
38,46
45,54
29,24
47,47
47,47
47,47
47,47
29,29
46,46
29,38
38,39
32,31
47,38
38,47
47,47
39,35
38,38
29,39
29,39
45,45
29,30
29,35
46,54
29,39
47,47
45,55
46,46
55,2
46,46
46,46
46,46
31,19
45,45
46,45
31,46
47,47
25,25
47,47
46,46
47,45
47,47
29,54
38,38
38,28
47,47
47,47
46,47
46,45
46,41
29,35
35,53
47,47
2,11
46,45
55,46
47,46
47,38
45,55
47,47
47,47
46,46
46,46
47,47
29,54
47,47
47,47
29,21
46,46
47,47
47,47
32,19
38,46
47,47
29,35
38,38
29,21
47,47
35,19
46,46
55,41
35,53
46,32
2,9
30,35
47,47
47,45
47,47
38,38
46,46
47,47
47,46
46,45
47,47
45,55
45,45
46,46
29,30
29,29
29,21
45,55
38,38
47,47
46,46
29,35
45,45
35,19
38,38
29,21
32,21
46,46
39,35
45,55
53,21
46,46
47,47
29,39
47,46
55,47
46,46
46,47
29,21
32,31
29,29
47,47
39,35
47,47
45,45
46,46
47,47
29,30
29,29
21,53
39,35
47,47
46,46
29,21
47,47
29,29
47,47
46,46
38,38
46,46
47,47
46,46
47,47
45,54
29,19
45,55
29,54
47,47
54,31
47,47
29,21
29,54
55,45
46,46
45,46
45,55
46,46
46,45
29,21
46,45
29,39
29,32
46,47
47,47
39,35
47,45
47,47
29,35
39,35
47,47
29,21
55,47
45,55
46,46
46,46
38,38
46,45
38,47
29,39
47,47
38,39
45,55
45,55
46,46
47,38
2,20
46,46
47,47
46,46
46,46
45,55
47,31
45,55
46,46
47,47
46,55
47,47
47,47
47,47
45,55
47,46
46,46
47,47
47,38
29,54
29,31
2,22
46,46
45,55
46,46
29,29
46,46
46,47
46,46
29,32
46,45
29,38
47,47
21,25
47,21
47,47
2,16
29,29
55,18
29,54
29,21
29,47
46,47
38,29
47,46
47,53
39,39
29,39
46,45
38,47
46,46
47,47
46,45
46,46
39,19
55,2
47,47
30,31
29,32
46,47
38,47
32,30
38,38
45,55
46,45
45,55
46,47
46,46
46,45
29,29
29,30
55,45
45,55
47,47
45,55
39,22
38,47
54,53
29,39
47,38
29,54
46,45
46,46
29,35
2,9
47,47
29,39
45,55
47,47
46,46
45,55
46,46
39,53
29,21
47,47
54,19
46,46
47,47
46,46
46,55
29,54
45,55
46,45
38,38
38,47
47,47
45,55
46,46
29,54
46,46
46,46
47,47
29,54
38,47
46,45
55,2
46,46
46,47
46,46
31,25
47,47
46,45
29,21
46,46
46,47
29,55
46,46
46,45
45,55
47,45
46,46
30,30
45,55
46,46
47,47
47,47
46,46
45,55
47,47
38,47
47,38
46,46
47,47
54,31
46,46
45,55
47,47
29,30
29,30
45,55
46,46
47,47
46,45
29,21
38,29
46,46
47,47
46,45
29,54
45,55
47,49
29,28
21,21
29,29
46,45
29,29
29,21
29,54
45,47
46,46
29,54
46,46
47,38
46,46
46,46
38,38
46,47
46,45
29,30
29,54
46,46
45,55
47,47
29,39
46,45
2,40
46,46
47,47
45,55
32,53
47,46
29,39
29,39
29,39
46,45
46,46
46,46
32,53
45,55
2,18
45,45
29,22
29,54
47,22
29,54
46,46
47,47
29,30
47,45
46,46
45,55
47,47
46,46
46,45
31,30
46,46
38,29
46,46
45,55
47,47
47,47
35,19
29,21
29,21
29,54
46,45
47,47
47,38
47,47
29,19
38,47
47,46
47,47
29,54
47,47
47,47
46,46
29,39
47,47
46,23
47,47
46,46
47,47
46,45
45,55
38,47
29,55
38,47
46,55
47,47
29,30
45,55
29,54
38,38
29,29
38,47
47,47
25,19
29,53
38,38
45,45
53,6
46,46
29,32
47,47
46,46
47,47
47,47
40,23
47,47
47,47
47,47
46,46
46,46
29,21
47,45
55,45
35,22
38,47
46,46
45,55
47,47
29,35
35,53
47,47
46,55
29,39
46,46
38,47
47,47
47,47
29,54
47,47
47,47
4,20
45,55
35,32
47,47
47,47
47,47
47,47
45,55
46,45
46,47
47,47
29,30
29,47
38,38
45,45
46,46
46,46
47,47
46,47
47,47
54,53
46,46
29,30
29,30
47,46
46,46
46,46
41,26
47,47
45,45
2,22
47,47
46,46
46,46
38,47
45,55
29,29
47,47
29,54
38,47
46,46
29,21
29,30
46,45
46,46
38,47
39,19
46,46
47,47
47,47
38,47
38,35
46,46
29,39
46,45
46,46
47,47
35,47
47,47
46,46
20,4
47,47
18,3
46,45
29,21
47,47
46,46
45,55
46,45
29,30
29,39
29,39
38,38
41,4
45,55
46,46
46,46
46,46
38,29
47,38
47,47
29,21
47,47
46,45
47,47
46,21
46,47
19,25
46,46
47,47
46,46
45,55
29,32
29,29
29,39
35,38
45,55
47,47
46,46
46,55
47,12
46,46
47,38
38,47
29,32
47,38
47,47
46,46
29,54
46,47
47,47
29,21
47,18
47,21
46,46
46,47
2,18
46,46
46,54
47,47
47,47
47,47
29,32
38,24
46,46
46,46
45,45
19,25
46,46
35,53
46,45
29,29
32,53
47,47
47,47
2,50
47,45
29,54
46,46
47,47
30,30
39,35
35,53
2,18
47,46
35,30
29,21
29,30
47,47
31,24
47,47
32,53
45,45
45,55
46,46
29,39
38,28
38,38
31,35
45,55
31,24
2,18
47,47
38,47
47,47
29,39
45,45
46,46
38,32
47,47
29,54
29,21
45,55
46,46
29,30
46,46
32,53
47,47
29,30
29,39
45,54
47,47
45,55
45,55
38,29
46,55
46,46
29,54
46,45
46,45
47,47
45,54
47,47
46,47
46,46
47,47
29,54
47,47
46,45
47,46
47,47
47,47
46,46
46,45
47,47
46,47
46,46
2,18
46,45
53,25
47,47
45,55
29,32
2,11
2,45
46,45
46,46
29,21
45,55
45,55
46,55
29,29
32,53
45,45
55,45
47,47
45,55
45,45
46,45
45,55
46,46
29,29
46,45
46,46
46,45
35,35
45,55
46,45
45,55
46,47
46,46
46,46
29,21
47,47
29,23
46,46
46,46
2,50
2,50
46,46
47,47
31,19
46,46
40,49
46,46
46,46
55,45
38,47
47,47
41,22
29,30
47,47
46,46
46,46
47,47
45,55
46,46
47,47
47,38
47,47
46,47
29,35
47,47
29,35
46,46
29,39
21,31
46,46
29,54
47,47
29,21
29,47
47,47
46,45
46,47
38,38
47,38
46,46
38,54
45,47
2,15
45,55
38,38
46,46
29,29
38,47
29,28
47,47
46,45
47,47
46,55
29,21
47,47
47,47
29,29
46,46
29,39
38,29
46,46
45,45
46,46
38,21
47,38
46,46
47,38
47,47
46,46
46,46
29,39
29,30
47,47
47,46
47,47
47,45
29,54
55,2
47,47
47,46
47,47
29,21
47,47
46,46
47,47
47,47
47,47
45,55
47,47
46,47
47,46
45,55
46,46
47,47
46,46
47,47
39,35
46,55
38,29
45,45
45,45
47,50
46,46
29,35
29,32
47,47
46,46
38,38
45,55
29,39
29,54
46,47
29,53
46,47
46,46
46,46
46,46
38,38
46,46
29,32
46,46
29,21
46,46
29,30
46,45
32,31
21,19
47,47
30,19
46,46
32,35
46,46
29,21
46,47
2,18
54,19
29,47
38,38
46,47
46,47
46,46
29,47
47,47
29,39
46,45
46,46
46,46
29,32
38,38
29,47
46,46
55,45
29,30
29,54
38,38
39,28
45,55
46,46
32,32
47,47
46,46
46,45
35,53
38,38
46,46
45,27
29,55
29,29
46,46
47,47
47,47
46,46
29,29
29,30
46,46
29,32
47,47
46,46
46,46
