pred,label
29,49
55,38
38,32
46,46
46,46
55,55
47,38
55,55
55,39
45,45
46,46
46,46
45,41
46,46
47,47
46,45
39,29
35,53
30,30
46,46
30,11
30,15
55,38
25,53
30,30
39,35
46,46
47,47
55,54
30,30
55,38
46,47
45,45
47,47
55,39
47,47
47,39
46,47
55,55
47,47
46,46
47,46
38,21
46,47
54,25
39,35
39,31
45,45
47,46
55,55
47,47
5,50
39,31
55,55
47,47
55,47
54,21
47,39
47,47
47,38
46,46
45,45
38,25
46,47
39,29
46,46
46,46
47,32
55,55
46,46
46,46
46,47
47,47
30,18
38,47
38,54
46,46
47,47
45,30
45,45
55,47
55,55
55,54
45,30
47,47
55,54
55,32
47,32
55,32
46,45
25,47
46,46
55,38
46,46
55,54
46,46
54,29
47,47
47,29
32,35
55,55
47,47
47,29
46,46
30,47
46,46
47,47
45,45
46,46
30,11
46,46
47,47
46,46
47,47
47,47
46,46
45,47
31,22
46,46
47,47
25,25
47,47
45,45
55,25
29,53
55,55
47,47
55,54
55,38
46,46
38,54
46,46
46,46
47,47
55,55
47,31
30,11
47,47
31,53
47,38
46,47
46,46
38,21
30,12
46,46
55,38
46,46
47,47
46,46
54,35
47,47
39,30
55,54
38,21
31,31
55,55
46,45
38,31
46,47
55,55
46,46
45,47
46,46
47,47
47,47
55,39
47,55
25,49
46,46
38,31
46,46
47,46
55,55
55,47
55,47
46,45
55,55
39,25
55,54
47,55
29,23
45,45
55,55
47,47
46,46
45,45
47,28
47,47
47,47
45,30
55,55
30,18
47,47
45,45
55,55
38,21
45,45
30,57
45,45
47,47
47,47
55,39
46,46
30,18
39,29
54,31
46,46
32,31
47,47
46,46
46,46
47,47
47,47
46,46
39,35
46,46
25,31
45,45
46,46
45,45
22,48
46,46
46,46
53,53
39,38
47,47
46,46
46,46
46,45
46,46
46,46
55,38
46,46
55,39
46,46
55,55
55,55
47,39
46,46
47,47
47,47
54,25
31,27
31,30
47,50
47,47
46,46
55,38
47,47
47,47
45,45
46,46
30,47
55,47
46,46
55,39
46,45
47,47
47,28
47,47
46,47
46,46
55,38
55,54
47,47
47,47
54,25
30,11
47,38
46,45
46,45
46,46
54,21
25,35
47,47
55,32
55,54
55,55
47,47
47,55
47,45
55,54
55,55
54,29
54,35
46,46
55,54
55,55
47,47
47,47
47,38
55,39
46,47
47,47
29,53
55,54
31,23
38,31
39,21
39,35
47,47
47,47
39,29
55,55
46,46
55,54
47,47
45,45
55,38
55,31
39,35
55,55
46,45
47,47
46,46
46,46
46,46
53,53
29,49
47,47
45,45
47,47
25,49
45,45
46,46
55,39
46,46
55,55
47,47
47,29
46,46
45,45
46,45
45,45
55,27
47,47
30,19
55,29
47,47
39,31
38,21
46,46
46,47
46,46
47,47
47,47
46,46
47,47
47,47
46,45
46,47
46,47
46,45
45,45
46,46
30,19
46,46
55,54
47,47
47,47
47,47
29,53
47,47
55,38
46,46
46,45
47,47
45,47
55,55
46,46
55,38
47,47
46,46
47,47
55,55
55,55
38,21
46,46
46,46
47,47
46,45
39,35
32,49
39,31
47,47
38,29
47,46
55,55
46,46
46,46
55,54
39,31
46,46
46,47
39,31
55,55
55,39
49,53
46,46
55,38
47,47
47,47
55,25
47,47
47,47
47,47
47,47
38,32
55,39
47,39
30,18
46,46
55,55
45,45
47,47
55,53
38,25
30,18
46,46
45,45
47,47
55,32
46,46
47,47
46,45
47,47
47,47
30,57
46,46
30,57
46,46
47,47
47,47
55,38
55,47
55,38
46,31
47,47
55,54
30,19
47,47
47,47
30,30
47,47
32,31
47,55
47,47
46,46
38,32
55,55
47,47
47,47
45,45
30,18
47,47
21,53
46,46
55,54
55,47
55,54
47,47
55,47
55,59
55,55
55,27
47,47
45,45
47,47
46,47
47,47
46,46
53,22
55,54
47,47
45,45
55,32
47,47
55,39
47,47
46,46
46,46
47,47
45,45
46,39
46,47
46,46
55,39
55,54
30,11
53,23
55,25
46,46
45,45
30,51
53,54
47,47
47,47
45,45
46,45
46,45
30,19
46,46
55,54
45,45
47,47
45,45
55,39
38,31
45,45
46,46
55,55
46,46
46,46
46,46
30,19
55,32
46,47
47,47
30,47
47,47
45,45
47,53
46,46
46,29
45,30
45,45
55,55
46,45
46,47
46,45
47,47
47,47
55,47
45,45
55,55
55,39
55,39
46,46
55,55
55,39
47,25
46,46
47,47
46,46
47,47
35,27
45,45
55,54
39,35
45,45
45,45
55,21
47,47
47,47
47,47
46,45
45,18
45,30
55,55
47,47
55,54
46,46
47,47
39,31
47,46
47,47
47,47
46,46
47,47
46,46
47,47
47,55
47,47
47,47
38,32
55,54
47,47
55,55
46,47
29,49
47,47
55,32
46,46
46,46
55,47
47,47
55,38
47,47
45,19
55,55
46,46
30,30
47,47
47,47
47,47
46,46
47,38
45,45
47,47
55,55
47,47
55,38
45,45
46,47
31,47
47,47
47,47
46,46
38,29
46,46
55,38
45,45
47,47
47,38
46,47
46,46
46,47
45,45
55,54
45,30
45,45
47,47
46,47
55,54
46,45
39,31
47,47
55,21
54,35
47,47
46,46
55,32
55,38
46,46
47,47
55,54
46,46
46,46
30,30
55,55
47,47
47,47
30,2
47,47
55,55
45,45
46,46
47,47
32,47
46,46
47,47
25,49
55,39
46,46
47,55
30,45
46,46
46,46
47,47
45,45
46,46
47,47
47,47
47,32
46,46
38,21
46,46
46,46
46,46
47,47
46,45
38,25
47,46
32,29
46,46
46,46
46,47
46,46
46,46
55,38
47,46
55,38
45,45
55,25
47,47
55,21
55,35
47,47
47,47
46,46
39,47
45,45
45,45
55,25
55,38
31,22
46,46
46,46
47,47
38,25
47,39
46,46
45,45
47,47
55,38
55,38
47,47
46,45
32,31
55,54
55,21
54,25
55,32
45,22
46,46
47,29
46,47
47,47
55,55
47,47
46,46
46,46
46,46
47,47
55,38
47,32
46,46
47,47
55,50
54,29
25,24
47,47
55,29
47,47
55,55
46,46
54,25
55,55
53,23
31,53
55,32
46,45
46,46
47,38
55,38
46,46
54,29
46,16
47,47
46,47
55,55
46,46
32,35
55,54
38,32
25,49
46,46
46,46
32,35
46,47
38,32
55,38
46,46
47,39
46,47
39,53
46,46
55,55
45,45
47,47
39,35
55,38
55,54
47,47
47,47
47,47
30,57
47,23
47,47
46,46
46,45
55,55
55,29
46,46
46,46
55,55
38,39
55,54
38,32
55,55
46,46
47,38
55,55
46,46
46,46
45,16
55,55
55,54
47,47
47,47
46,46
55,39
46,46
55,29
54,29
39,35
47,47
46,46
46,45
55,55
29,47
55,32
46,45
46,46
30,30
47,47
45,45
45,45
47,47
47,47
47,47
29,28
46,46
55,55
25,23
55,47
46,46
32,25
55,54
45,45
45,45
38,32
47,47
31,28
46,46
47,47
47,47
39,32
55,55
31,53
45,45
47,47
46,46
47,46
31,51
47,47
46,46
46,47
45,45
45,41
39,31
45,45
46,46
45,45
55,55
47,47
55,38
47,46
47,47
38,27
46,45
55,54
46,45
46,46
38,25
55,47
46,46
47,47
39,31
55,21
46,47
55,54
29,49
45,45
55,54
46,46
47,47
47,29
46,46
46,47
47,47
39,47
47,47
45,45
47,47
47,47
46,46
46,46
47,55
55,45
45,45
55,54
47,29
47,47
30,2
54,29
46,46
46,46
53,47
38,29
55,54
47,47
32,31
47,47
46,47
47,47
46,46
55,55
47,47
38,32
47,47
47,47
53,23
47,47
55,39
55,38
47,47
46,46
55,38
45,45
46,47
39,31
46,46
47,38
39,35
54,31
45,30
30,46
54,47
55,39
55,25
30,11
45,45
46,46
46,45
45,47
45,30
30,19
45,45
55,32
46,46
46,46
46,46
47,47
46,47
46,46
46,46
46,46
38,29
45,45
55,54
46,46
55,45
46,46
45,45
39,31
55,38
47,47
55,38
55,55
46,46
46,47
47,47
55,55
46,46
46,46
55,54
38,39
47,47
55,54
30,9
46,46
47,47
46,46
46,46
45,45
55,55
39,47
46,46
47,47
46,46
55,25
47,47
46,46
47,47
46,47
54,25
47,47
47,47
46,46
45,45
55,47
47,47
47,47
55,21
46,46
47,47
47,47
45,45
46,46
47,47
21,53
55,55
30,18
54,21
30,30
55,54
47,47
55,54
45,45
47,47
47,47
55,55
38,38
46,46
47,47
55,55
46,46
46,46
47,47
47,55
55,32
55,54
55,55
55,32
30,15
55,39
46,46
47,47
38,25
45,45
47,47
39,35
30,11
55,55
54,32
39,31
45,45
47,38
47,47
46,46
46,46
47,46
47,47
47,47
46,46
55,38
47,47
45,45
39,31
47,46
46,35
47,55
47,25
46,47
54,38
46,46
46,46
47,55
45,45
45,30
46,46
54,25
55,39
47,47
47,47
29,49
30,30
46,45
47,38
46,46
47,47
46,46
55,55
55,47
45,30
38,29
38,21
47,47
38,25
39,31
45,45
55,47
45,41
46,46
46,46
47,47
47,38
47,55
46,45
47,47
46,46
47,47
47,47
29,49
47,47
46,46
53,23
55,55
46,46
47,47
46,46
55,55
47,47
46,46
46,47
38,25
55,55
46,46
32,47
47,46
46,46
55,54
47,39
38,25
55,54
39,35
46,46
45,45
46,45
45,45
38,32
45,45
45,41
46,46
54,29
54,53
46,46
39,35
45,45
47,47
47,47
46,45
46,45
54,29
47,47
46,47
38,29
55,55
55,55
55,54
46,46
47,47
47,47
46,46
46,47
47,47
45,45
47,47
54,25
46,46
54,25
45,45
47,47
47,47
45,45
29,53
55,47
55,39
54,29
47,47
55,55
47,46
46,46
30,47
46,46
46,47
47,47
55,55
47,47
30,19
53,47
47,47
47,38
47,45
55,54
46,46
47,47
47,46
21,46
46,46
46,45
55,39
55,55
46,46
47,38
38,21
55,22
46,46
46,46
47,47
47,47
46,46
30,18
55,47
47,47
45,45
55,55
47,47
47,47
55,54
47,29
47,47
46,45
46,46
38,21
47,47
47,45
47,46
46,45
45,30
38,21
47,47
55,32
46,46
46,47
47,47
47,50
55,54
38,35
47,47
47,47
55,47
46,46
45,45
46,47
47,47
39,47
46,46
47,47
28,45
55,55
47,47
54,25
46,46
45,30
39,31
53,23
46,46
46,46
55,39
46,47
55,38
47,47
45,45
45,45
25,53
32,54
55,55
30,30
38,25
46,46
45,45
46,47
47,47
47,47
47,47
47,47
47,47
47,47
47,47
47,47
38,21
38,31
38,29
39,35
53,23
47,47
47,47
55,55
54,38
47,46
46,46
46,46
47,47
47,47
55,38
45,47
46,46
46,46
47,47
47,38
45,45
55,32
45,45
46,46
46,46
47,47
55,47
47,47
47,47
47,47
38,21
47,47
46,46
38,25
47,35
47,47
30,57
55,55
47,55
47,47
46,46
46,45
30,11
47,47
46,46
46,45
47,46
46,46
46,46
46,46
39,31
46,46
47,47
45,45
55,32
55,54
30,30
46,46
38,21
46,46
55,38
47,47
55,54
47,47
55,39
47,47
55,55
46,46
55,32
47,47
46,47
46,46
47,47
46,46
55,55
32,35
47,47
47,46
30,30
30,11
46,45
54,25
46,46
54,25
46,45
47,47
46,47
46,46
47,47
38,31
46,46
46,46
54,25
46,46
53,23
38,39
55,47
30,11
47,47
55,55
30,32
47,47
45,45
55,32
55,39
55,32
47,47
46,47
46,46
46,45
55,38
31,23
47,47
32,31
46,46
47,47
46,45
55,55
46,46
47,45
47,47
54,35
47,47
55,54
47,46
46,46
46,46
46,47
32,35
32,31
46,45
39,35
30,2
47,47
46,46
30,30
47,47
55,47
38,32
47,47
55,55
47,47
55,38
46,46
39,35
47,47
46,46
55,21
30,57
47,47
46,47
47,47
45,30
47,47
32,31
46,46
46,45
46,46
47,47
47,55
38,21
55,32
30,30
55,55
32,49
45,45
46,46
47,47
23,49
47,47
47,47
46,46
47,47
53,27
55,47
46,47
46,46
47,47
54,21
55,38
55,54
47,47
47,47
55,55
55,38
45,45
47,49
46,47
55,39
46,46
32,31
55,55
55,47
47,47
46,46
47,47
46,46
46,46
54,21
55,38
46,46
46,45
47,47
55,55
47,47
46,46
47,54
55,55
46,46
46,46
46,46
55,39
55,38
46,45
39,31
47,47
55,55
46,46
46,46
55,55
47,47
55,38
39,29
55,55
46,46
47,38
55,47
46,46
46,46
45,30
47,47
47,47
46,46
54,21
46,46
47,54
55,55
32,31
47,47
47,47
55,39
47,47
46,46
55,55
46,46
46,46
46,46
47,47
55,25
46,46
47,47
47,47
47,39
47,38
47,47
46,46
46,46
55,39
46,46
47,47
46,46
47,38
46,46
45,45
46,46
38,32
55,55
46,46
46,46
30,12
46,46
47,47
47,47
55,38
47,47
46,45
31,53
30,12
46,46
46,46
46,46
47,47
55,54
47,47
46,46
46,46
47,47
54,21
55,38
47,47
55,39
39,35
47,47
47,47
55,39
47,47
38,29
55,25
46,46
55,55
55,35
38,32
47,47
46,46
46,45
47,47
55,38
46,46
46,46
45,30
55,55
46,46
55,38
45,45
45,45
46,45
47,38
47,47
30,11
45,45
46,45
46,46
46,46
47,47
55,31
39,35
46,46
38,47
55,39
55,38
46,46
46,46
47,47
38,38
47,29
45,19
55,54
30,2
46,46
55,54
47,47
32,49
55,54
30,2
55,55
38,25
39,29
38,32
38,21
46,47
46,47
47,47
55,38
46,45
47,47
46,46
53,27
47,29
46,46
46,46
55,54
46,46
47,47
55,24
47,46
46,47
45,45
35,47
47,39
47,47
47,38
28,24
39,25
46,45
47,47
55,35
47,46
46,46
38,25
46,46
46,46
25,25
46,46
46,46
46,47
47,47
47,38
53,23
30,30
55,55
55,55
45,45
46,46
46,46
32,25
54,29
46,45
47,22
55,47
45,45
32,20
47,47
46,46
55,55
46,46
47,47
46,46
46,46
46,47
55,47
47,47
55,54
54,25
25,49
47,47
55,54
55,55
55,55
55,39
47,47
54,25
46,46
47,47
47,47
55,38
45,47
46,47
45,45
47,47
55,54
47,31
47,47
55,55
53,24
46,46
38,25
38,29
47,47
46,46
47,47
47,47
45,45
46,46
55,47
46,55
54,35
45,45
55,54
46,46
55,55
55,54
46,46
46,46
47,47
55,25
47,47
47,45
45,47
30,41
45,30
46,46
47,47
55,38
47,45
55,54
55,29
46,46
46,45
39,39
46,46
45,45
46,46
39,20
47,47
39,38
55,55
47,47
47,47
46,46
55,54
47,29
55,39
47,47
46,47
47,47
47,47
55,54
46,46
46,47
55,47
55,32
47,46
55,55
46,46
47,47
47,47
46,46
29,49
47,47
47,47
46,46
47,47
46,46
45,45
47,22
54,35
21,47
39,35
46,46
46,46
46,46
55,38
47,47
47,47
55,47
38,32
55,54
46,46
30,11
46,46
38,25
47,47
55,39
54,21
46,46
47,47
47,47
47,47
47,39
39,31
46,46
54,35
55,54
46,46
46,47
46,47
46,46
46,46
54,32
32,46
45,47
46,47
47,47
47,47
47,47
46,46
47,47
46,46
46,46
46,46
38,21
39,32
19,30
45,45
47,47
46,46
55,55
55,38
47,47
46,46
47,47
38,21
55,29
25,38
32,55
55,54
54,35
47,47
47,39
54,25
54,20
46,47
47,55
30,19
38,32
47,47
55,39
46,46
47,23
45,45
55,55
47,47
47,47
46,46
47,47
47,47
45,45
47,47
30,11
47,47
55,39
55,32
55,39
31,53
47,47
55,54
30,19
47,47
46,46
54,32
46,46
47,47
55,25
55,38
46,46
54,29
46,46
55,32
46,46
55,55
46,38
55,55
55,25
38,25
46,47
55,38
39,35
46,46
47,47
47,47
29,49
30,57
39,31
38,31
45,45
32,31
46,46
46,46
32,35
46,46
5,47
21,28
47,47
46,46
47,47
47,47
47,47
53,23
47,47
47,47
47,47
55,21
46,45
46,45
47,47
46,45
46,46
46,46
46,46
54,35
47,47
45,45
46,46
29,47
55,55
47,47
46,46
55,23
45,45
46,47
45,45
47,47
39,47
55,55
46,46
55,39
39,35
30,30
47,38
47,47
38,21
46,46
30,18
45,47
46,46
46,45
55,55
45,45
55,32
45,30
46,46
47,47
55,39
30,19
46,45
46,45
47,38
46,46
47,46
53,46
38,21
46,46
55,39
47,47
47,47
45,45
47,47
55,54
38,21
39,29
55,39
46,46
55,38
47,47
54,31
47,47
30,2
55,54
55,54
47,46
55,32
46,46
47,47
31,53
47,47
47,47
46,46
46,47
30,15
47,47
47,47
30,30
55,39
46,46
46,46
47,47
47,38
46,45
55,55
55,54
46,46
45,45
47,47
54,21
39,35
55,55
47,32
47,47
30,2
46,45
47,47
47,47
46,46
39,35
45,45
45,41
39,31
47,47
46,46
55,32
46,46
46,45
46,45
55,39
47,46
47,47
46,46
46,47
47,47
46,45
46,46
47,47
45,45
32,31
46,46
55,39
46,46
55,25
39,47
47,47
55,55
31,28
45,45
46,46
46,46
55,55
47,46
47,46
47,47
47,47
38,21
55,38
55,39
46,45
45,19
47,47
47,47
45,45
47,47
46,46
47,47
55,55
46,45
39,29
38,32
46,46
47,46
47,47
46,47
47,47
38,25
25,49
46,46
47,22
46,46
47,47
35,49
38,21
45,47
46,45
46,46
46,46
55,32
45,45
46,46
39,35
46,45
32,29
47,47
45,45
38,25
55,39
47,47
47,47
30,11
31,23
53,49
30,57
38,21
55,29
47,47
32,31
38,29
55,38
55,55
54,25
46,47
47,46
47,47
30,41
47,47
46,46
45,45
46,23
45,46
46,45
55,38
55,38
47,47
55,54
55,54
38,21
29,28
30,30
46,46
46,46
46,45
46,46
46,46
39,35
46,45
46,46
47,55
47,47
55,29
47,47
46,46
47,47
53,24
47,47
47,47
55,55
46,46
30,19
47,47
55,22
46,45
47,47
46,47
32,49
46,46
55,25
46,46
46,46
46,46
55,31
47,47
47,47
47,38
47,47
31,23
55,55
46,46
46,46
55,38
46,46
45,45
55,54
46,46
47,47
38,21
39,39
55,47
47,31
47,47
47,55
55,54
45,45
46,46
55,47
45,30
46,47
46,46
46,46
46,46
55,54
32,29
55,55
46,45
30,11
47,47
46,46
30,18
46,46
55,55
55,39
46,45
55,38
47,47
30,18
46,46
25,49
45,45
55,55
53,24
46,47
21,31
46,46
46,46
46,46
46,47
38,25
38,54
46,45
47,47
47,47
46,46
47,47
47,47
55,21
47,47
55,38
47,31
45,45
46,45
47,47
55,54
30,2
55,39
46,46
47,47
46,45
55,39
55,55
45,45
55,25
38,32
47,47
47,47
47,47
55,54
55,54
47,47
55,32
55,54
55,55
47,47
46,46
47,47
55,35
55,38
47,47
47,47
45,45
47,47
55,55
55,54
55,24
46,46
45,45
46,46
30,30
47,47
38,21
54,35
55,39
54,35
46,46
55,38
55,55
47,47
46,46
47,55
55,25
55,55
55,54
45,45
54,47
47,31
46,45
47,47
55,32
46,47
45,45
55,39
47,47
46,46
55,47
55,35
30,2
30,57
46,46
55,39
29,28
47,47
47,47
47,28
55,55
47,35
46,46
55,55
46,46
39,53
47,38
38,21
47,47
47,47
55,39
46,46
47,47
46,45
46,46
46,46
47,47
55,21
55,55
21,28
47,47
21,28
55,21
46,46
35,46
45,30
55,32
45,30
45,30
30,19
27,24
55,38
47,47
47,47
46,46
47,46
55,54
55,54
55,38
46,45
46,46
55,39
55,54
55,54
47,47
55,35
47,47
54,35
47,47
47,47
46,46
47,55
55,54
47,47
46,47
46,46
47,47
31,22
47,47
38,54
45,45
46,46
38,25
46,47
47,47
30,2
55,55
47,47
46,46
47,47
46,46
47,47
46,46
46,46
46,46
46,46
55,55
47,47
55,39
46,46
45,46
46,46
46,46
46,46
47,47
46,47
53,24
47,47
31,28
54,35
46,46
55,39
46,46
38,32
46,45
30,18
54,9
55,54
46,46
47,47
46,46
30,47
46,45
47,46
47,47
55,25
46,46
47,47
47,47
46,45
47,46
47,47
39,29
46,47
45,41
47,47
55,21
45,45
46,46
30,19
39,31
55,47
53,23
46,46
47,47
46,46
47,21
54,25
55,55
55,21
47,47
47,47
46,47
55,55
46,46
55,54
39,35
45,30
45,32
55,55
46,47
31,31
46,45
55,54
47,47
47,47
47,47
47,47
46,46
47,47
49,23
46,46
38,25
45,45
47,46
46,46
46,46
47,47
55,55
54,31
54,54
46,46
46,46
47,46
47,47
55,55
47,47
39,31
46,46
46,46
55,55
38,25
45,45
46,46
47,47
47,47
55,29
30,19
31,28
39,35
46,46
47,47
38,21
47,47
55,32
55,32
45,45
47,22
39,29
46,46
55,55
45,45
46,47
55,47
30,19
46,46
55,38
55,55
54,32
46,46
46,46
38,35
46,46
47,47
47,47
32,27
55,39
47,47
46,46
46,46
55,39
47,47
46,47
46,47
45,45
39,38
55,54
38,21
30,18
47,47
47,47
38,32
47,47
39,35
46,46
55,47
55,55
45,45
25,27
47,46
54,38
30,30
45,30
55,39
47,47
47,47
46,47
55,54
46,45
46,47
47,47
47,39
30,57
46,45
38,39
45,45
46,46
55,21
31,49
53,22
38,47
55,55
47,47
31,28
55,21
47,47
47,39
47,47
47,38
47,47
47,47
55,55
55,54
45,45
46,46
47,47
47,47
25,24
31,24
47,38
45,45
47,47
46,46
47,47
39,31
46,46
46,45
46,46
54,20
47,47
47,47
47,47
45,19
55,38
46,46
47,47
47,20
55,54
47,47
29,24
45,45
47,47
46,45
30,2
47,47
38,21
22,3
55,54
46,47
54,54
55,55
55,55
47,24
46,46
54,49
55,55
38,21
46,46
55,54
47,39
30,18
46,46
47,47
55,55
46,45
54,31
46,47
57,51
31,53
46,45
47,47
47,47
38,29
55,55
46,47
47,28
47,47
55,54
55,39
46,46
54,35
47,47
46,46
46,46
54,31
39,25
38,21
46,46
47,47
55,54
55,54
46,46
55,54
47,47
55,55
53,28
55,49
55,54
46,46
46,46
47,47
21,29
47,47
46,46
46,46
55,55
46,45
39,29
55,55
47,47
47,47
47,47
47,47
55,46
38,21
47,46
47,47
55,47
54,29
45,45
47,47
47,47
46,47
46,47
55,54
38,21
46,46
29,28
47,47
19,51
46,46
55,55
47,47
46,46
46,46
47,47
47,47
46,46
54,27
38,29
45,30
46,47
55,54
45,45
55,54
46,46
46,46
47,47
55,55
55,49
46,46
47,47
46,45
55,55
45,45
55,47
46,45
46,46
46,46
39,24
55,54
39,29
45,45
46,47
46,46
46,46
39,31
46,46
46,45
54,35
5,12
47,38
45,45
47,47
55,32
55,38
55,55
46,45
46,47
55,55
46,46
47,47
38,35
47,47
46,16
47,47
39,27
47,47
47,47
55,21
45,45
55,54
47,38
46,47
46,46
38,29
47,47
55,55
47,47
38,32
47,47
55,39
55,39
30,19
46,45
45,45
47,47
46,46
55,54
46,46
47,38
45,45
47,47
46,46
46,46
47,47
55,29
54,21
25,31
55,55
46,46
45,6
32,29
55,54
47,53
47,47
55,54
46,46
55,54
38,32
47,25
46,45
46,46
46,35
47,38
46,46
47,18
55,54
55,39
47,47
47,47
46,47
47,47
46,46
47,47
46,45
46,47
46,46
46,45
45,45
54,29
46,46
46,46
45,45
38,35
55,39
46,47
47,47
46,46
47,47
55,21
47,47
55,38
55,55
47,47
38,21
46,46
46,46
47,47
55,55
46,46
55,39
47,28
31,53
46,46
55,39
47,49
46,46
47,47
47,47
45,46
55,38
46,46
46,46
47,45
47,47
47,46
45,45
46,46
47,47
46,46
30,19
55,55
47,47
47,47
47,47
46,46
30,19
46,46
46,46
47,38
45,45
47,47
46,46
47,47
30,2
46,46
30,19
47,47
39,35
47,47
39,29
54,35
55,54
54,35
46,46
45,45
46,46
46,46
47,47
47,47
47,47
46,47
55,47
55,54
55,29
46,46
47,47
47,46
30,30
55,29
38,55
32,31
46,46
46,47
30,5
46,45
30,51
38,39
55,54
47,47
46,46
46,45
47,47
39,29
47,47
55,38
47,47
46,46
46,45
47,47
46,46
55,55
55,55
30,30
55,55
46,47
55,55
45,45
47,47
55,54
47,38
47,47
47,55
31,28
54,32
25,46
46,46
54,20
55,38
32,29
38,21
46,46
47,47
47,47
55,32
47,47
31,28
38,39
47,47
55,55
32,22
38,32
46,46
39,47
47,47
55,47
46,45
30,5
47,20
55,55
46,46
32,35
55,55
45,45
47,47
38,39
47,47
39,35
46,46
47,47
55,55
55,49
47,38
46,46
38,21
46,46
55,55
30,18
46,32
47,38
46,47
55,55
47,47
30,46
45,30
31,28
46,45
45,45
47,47
46,46
55,32
45,45
46,46
38,29
46,45
54,31
47,47
30,19
46,47
46,46
47,47
47,47
55,39
39,35
55,38
46,46
55,55
47,47
55,55
47,47
55,54
53,23
47,47
55,54
46,46
46,47
39,31
46,46
46,45
47,47
46,46
54,25
39,35
30,11
46,46
55,55
47,47
47,47
55,55
54,21
46,46
47,47
55,54
39,31
46,46
55,32
46,46
54,21
32,31
55,54
47,47
45,45
47,47
46,46
47,22
46,46
30,11
54,32
47,47
55,32
39,20
46,46
46,46
55,21
39,35
47,47
55,32
47,47
46,45
47,47
25,25
46,35
55,54
54,25
47,47
55,54
47,47
46,46
55,39
46,45
55,55
47,47
47,47
53,51
55,47
46,45
45,45
45,45
30,19
49,23
46,46
55,21
46,46
38,21
38,39
55,55
55,54
46,47
55,55
47,47
30,30
55,39
55,55
46,46
55,55
38,25
47,39
46,46
55,54
30,19
47,47
55,54
46,46
39,53
46,46
39,31
47,25
47,29
55,54
47,47
46,47
54,25
46,46
47,47
30,30
38,21
30,30
55,38
45,45
47,47
45,45
54,35
47,47
30,30
38,21
55,38
46,46
46,46
47,47
25,54
55,38
29,31
55,55
55,27
47,47
46,45
55,54
55,32
55,55
46,47
55,54
29,28
47,25
46,46
55,25
47,47
47,47
46,46
45,30
47,47
55,55
46,46
55,38
46,46
46,46
46,45
46,47
46,46
47,47
55,55
45,45
55,38
55,55
46,46
47,46
45,30
45,45
46,46
47,47
38,47
55,55
47,47
46,46
55,55
46,46
55,54
55,25
47,47
46,46
39,39
46,45
55,54
39,35
46,46
47,55
55,55
47,46
55,38
55,55
45,45
55,32
39,35
30,9
47,47
