pred,label
26,19
152,61
169,130
7,143
62,74
200,210
143,12
12,108
22,182
200,118
62,73
29,161
14,26
269,263
224,143
5,69
8,7
202,190
14,175
145,188
135,46
226,328
147,117
13,138
182,158
32,253
74,44
117,48
169,61
36,26
131,167
98,7
98,8
130,7
200,378
14,80
26,16
226,212
142,14
14,299
19,41
45,320
36,190
1312,8
61,41
152,147
145,108
368,140
209,253
149,41
253,93
209,129
152,71
6,8
8,30
81,36
177,235
108,147
98,143
202,230
7,8
130,130
32,253
74,64
131,150
13,136
26,62
25,118
26,60
117,74
383,115
166,74
253,32
143,8
152,98
287,41
60,38
346,284
31,107
180,218
108,223
299,129
62,111
1312,287
269,196
145,12
180,163
292,350
223,136
200,365
121,253
41,149
202,202
145,8
131,14
132,194
137,64
14,253
369,15
41,143
200,214
14,7
253,26
1312,223
32,32
8,190
177,216
41,106
14,143
166,117
12,223
131,182
131,41
31,151
122,59
154,95
6,26
98,41
8,143
12,158
223,152
5,27
223,384
182,8
145,150
3,46
8,8
182,143
224,143
130,40
5,377
14,80
12,182
241,80
190,142
62,112
384,383
29,10
81,152
29,98
6,121
202,177
202,241
125,237
223,135
175,7
235,215
145,14
1312,143
200,231
233,342
182,142
12,12
207,258
169,121
224,2
232,202
333,302
12,8
81,154
201,248
177,231
12,30
74,104
299,299
131,190
19,147
253,287
98,46
7,177
177,214
180,231
368,80
12,41
143,223
177,216
182,160
190,41
12,8
226,226
152,117
61,28
175,22
2,2
41,190
29,368
136,384
131,169
182,223
368,333
31,160
81,125
149,147
1312,35
125,102
200,209
6,384
143,108
6,175
44,77
61,61
5,69
31,52
36,142
150,7
241,38
30,56
357,318
61,147
202,253
299,299
226,12
31,151
182,145
150,117
41,12
98,22
14,143
200,236
177,202
221,292
177,200
209,283
131,22
187,338
61,117
81,61
3,46
150,169
253,287
13,175
368,278
78,52
202,210
12,38
61,36
180,133
177,276
149,26
47,70
36,41
163,80
61,131
145,369
223,369
200,302
182,2
200,22
197,373
22,14
224,32
202,180
36,190
138,117
226,171
150,3
231,176
106,150
6,35
7,143
210,300
130,107
333,119
106,151
210,176
180,212
5,49
235,208
152,117
131,8
41,7
153,64
12,190
368,133
166,111
202,200
225,290
132,249
232,19
98,232
150,384
226,214
200,269
235,119
14,106
7,8
177,200
117,73
244,250
47,77
12,33
19,149
333,303
223,3
12,32
168,38
177,302
182,14
212,286
368,220
368,244
131,253
14,14
47,69
8,32
269,162
6,169
47,69
14,12
182,13
28,223
224,143
333,237
200,214
12,190
6,147
302,91
29,182
287,232
224,143
143,143
365,80
223,3
7,223
108,2
32,32
223,384
166,104
223,41
98,151
145,107
302,123
232,354
25,47
166,10
1312,299
131,2
241,209
200,378
202,226
12,22
369,118
202,235
253,231
7,8
368,270
137,80
241,244
179,18
31,22
182,12
202,236
149,136
224,143
12,22
41,182
1312,81
365,16
132,129
169,80
92,383
106,56
368,187
8,190
271,91
168,42
299,12
223,153
12,143
131,139
226,271
143,30
223,161
226,253
131,173
143,143
152,161
12,158
149,31
36,211
150,40
202,80
145,175
13,125
29,151
12,30
14,12
224,36
200,272
74,113
223,151
384,61
128,115
8,145
368,216
81,149
384,131
210,216
8,143
241,266
208,278
19,148
177,226
150,61
368,244
209,91
12,237
117,125
142,38
368,211
41,29
226,333
41,190
142,61
40,190
384,10
147,56
210,225
29,190
232,202
1312,171
12,190
228,246
202,225
214,35
333,233
121,12
14,224
98,145
333,290
7,129
202,384
169,200
152,71
225,237
135,117
210,212
269,362
302,393
41,7
74,73
131,190
143,110
60,71
182,32
81,182
5,100
130,107
231,219
152,131
26,35
142,158
207,393
137,44
182,158
1312,7
98,106
41,300
28,35
1312,143
200,172
210,82
74,118
62,111
107,125
14,232
182,41
223,223
125,10
41,190
32,14
209,233
31,107
220,294
138,15
223,161
81,150
152,136
169,149
177,269
241,219
22,40
32,143
149,384
175,7
1312,41
14,33
5,116
200,271
369,293
74,168
142,135
163,378
368,187
41,80
153,118
253,108
169,3
152,56
177,231
200,328
384,38
12,143
223,40
175,41
223,41
244,141
142,190
253,177
74,293
98,108
149,41
368,216
152,121
81,147
2,143
149,169
299,289
202,216
19,384
145,182
145,143
132,147
202,171
150,384
169,30
149,151
41,223
117,71
200,333
6,38
130,30
131,41
202,171
47,96
142,26
177,368
147,154
368,328
253,180
232,12
131,22
125,121
6,136
200,212
207,124
13,136
61,26
151,223
190,8
147,48
61,61
14,143
106,14
6,152
224,143
224,30
98,41
131,8
190,29
41,106
202,241
41,147
216,393
147,125
142,151
253,7
150,182
145,7
108,384
232,253
384,125
12,8
253,1
2,106
177,200
102,116
81,44
271,35
223,149
368,218
149,130
152,121
31,167
7,38
41,41
145,41
41,12
287,299
14,8
1312,299
200,244
143,143
31,26
202,158
166,74
61,373
3,128
214,34
22,41
232,354
145,158
98,138
365,290
253,12
98,121
8,8
21,266
200,244
269,194
202,161
223,3
226,80
6,10
13,136
202,200
287,287
182,2
149,181
365,216
177,200
253,287
149,130
98,223
7,8
271,80
143,22
8,232
369,27
131,128
32,147
200,207
212,276
121,143
180,139
368,378
175,268
226,226
223,32
166,62
232,143
14,7
202,177
182,158
365,275
8,7
14,300
22,182
211,80
211,110
223,369
224,143
131,150
125,74
32,12
244,236
177,120
210,16
368,176
182,29
31,121
241,23
226,333
107,150
202,202
125,61
218,100
241,229
7,8
168,79
41,7
299,143
232,232
143,22
169,61
226,214
150,108
143,175
32,287
368,235
48,113
41,7
14,12
214,271
369,126
182,130
271,119
14,35
41,41
81,107
16,273
36,7
83,65
145,8
200,202
149,150
12,41
299,299
244,362
12,41
7,147
26,62
200,271
41,7
190,41
177,333
32,12
12,178
149,129
74,118
221,338
365,139
287,176
220,139
117,62
107,38
287,232
19,135
145,384
166,102
253,80
202,200
22,13
108,188
241,220
180,226
225,139
117,12
202,333
145,384
143,29
177,17
142,143
60,30
1312,14
125,62
287,287
187,215
200,171
226,226
12,8
169,137
12,163
1312,104
223,154
365,218
12,158
210,176
31,8
13,149
223,169
131,171
253,200
177,200
150,14
368,272
7,143
40,7
19,62
299,106
31,14
210,140
132,355
231,14
224,143
241,209
253,299
48,27
150,14
131,175
81,33
226,133
22,35
125,111
41,22
333,119
142,150
29,384
29,22
12,32
133,280
235,391
31,35
200,133
202,180
244,266
12,30
26,73
7,143
368,231
98,158
235,127
182,7
47,114
224,7
180,365
224,38
12,8
3,45
241,80
223,13
135,27
131,14
41,41
182,143
202,163
3,111
241,270
65,115
12,143
169,107
36,190
12,145
12,30
131,8
81,138
217,267
131,106
200,82
7,143
149,241
5,124
209,284
135,26
26,13
177,365
202,194
142,102
1312,131
200,271
98,182
131,224
223,47
223,48
241,80
224,7
8,7
147,60
299,223
175,143
38,319
29,106
143,108
60,48
232,8
98,190
60,27
6,61
32,8
180,328
131,3
163,378
200,365
299,32
13,182
153,118
200,253
152,147
152,154
145,22
107,151
299,32
8,145
169,3
130,107
3,293
98,190
200,272
29,12
287,299
253,287
200,253
202,202
150,150
231,108
125,117
60,74
38,173
177,194
224,143
12,8
224,299
3,373
145,29
241,362
152,10
31,107
62,74
368,271
12,12
169,131
137,277
253,152
177,177
170,375
29,106
7,166
226,225
152,117
14,8
328,390
98,190
81,149
177,211
7,107
8,106
152,60
210,147
202,161
287,180
235,176
142,41
6,13
177,211
12,8
237,256
202,190
182,48
26,26
31,158
61,26
152,384
299,41
211,375
200,269
163,41
180,234
182,98
200,271
12,26
368,35
3,55
108,149
200,328
132,147
177,230
32,151
224,143
231,235
226,210
98,190
135,71
152,8
202,225
299,83
143,143
152,166
169,2
8,41
269,127
223,30
145,224
149,150
41,106
125,383
13,108
145,143
338,38
143,232
368,221
61,82
31,190
346,284
223,190
81,30
226,214
149,150
202,365
8,143
2,41
6,121
177,368
149,8
271,276
145,130
44,42
74,4
145,8
98,104
60,124
187,141
269,139
143,8
12,253
231,41
5,116
152,117
219,263
14,187
269,106
253,158
333,93
145,8
253,287
210,162
253,202
384,169
7,8
169,5
223,152
12,30
41,42
169,147
7,143
209,257
369,102
153,83
41,8
61,224
3,118
169,147
147,373
368,333
143,158
202,6
7,143
253,8
2,131
12,125
6,130
253,187
182,12
220,119
253,268
8,2
384,73
7,182
8,32
149,151
19,166
200,365
224,299
41,143
235,284
211,80
131,19
31,147
200,333
6,153
299,173
6,61
368,378
224,142
133,268
149,149
169,154
32,22
32,8
32,29
22,384
147,46
271,286
210,290
182,30
12,8
13,45
32,106
368,256
31,150
147,28
253,368
98,30
32,253
12,41
210,35
40,22
226,269
93,265
269,159
216,162
41,7
223,182
368,271
32,106
182,223
368,244
12,2
27,115
299,299
14,14
27,103
13,80
41,354
41,8
81,98
13,48
226,171
7,8
135,124
253,253
152,62
235,219
154,64
41,131
137,45
241,208
36,253
102,56
32,8
6,384
108,202
202,226
7,158
3,108
163,271
47,83
182,188
182,107
214,302
182,24
47,72
180,180
241,23
12,140
235,299
1312,232
368,355
55,70
1312,223
177,200
180,241
3,276
180,236
202,177
225,196
226,368
200,210
220,302
5,118
202,256
41,6
200,272
32,19
150,151
175,231
32,29
7,143
368,244
41,145
182,13
223,13
197,64
41,12
62,102
143,182
214,194
117,45
61,104
19,149
12,143
55,319
121,234
48,377
269,233
214,37
12,41
41,8
41,145
41,158
12,161
224,35
202,38
98,3
182,34
135,44
149,150
166,83
147,40
142,190
61,121
13,369
290,237
6,2
1312,14
36,182
333,268
202,231
271,362
26,10
106,73
7,143
41,190
7,143
253,202
149,61
287,38
29,36
149,150
14,8
384,36
6,149
235,119
14,81
125,74
365,209
32,7
12,8
299,253
41,32
143,143
131,7
143,158
150,13
125,5
41,30
17,35
177,225
149,169
125,137
41,23
61,107
169,35
224,143
223,150
253,10
19,7
61,137
368,207
271,295
5,103
14,143
384,12
12,12
125,143
333,196
145,12
383,161
7,98
19,135
72,70
182,108
31,150
177,226
145,145
117,86
226,214
235,276
166,48
14,232
61,73
200,207
131,30
8,41
368,250
253,256
253,80
61,60
152,169
209,203
150,190
200,214
177,176
32,12
31,358
271,237
200,355
41,142
210,219
106,14
2,152
169,131
14,143
253,253
8,29
14,232
149,107
333,80
175,138
71,102
384,31
12,32
224,30
333,194
12,30
145,143
241,80
182,182
117,124
147,73
200,179
117,118
81,237
190,41
41,22
253,202
31,2
74,27
108,190
12,8
81,223
142,30
29,190
22,150
47,103
31,145
32,232
41,130
8,19
106,61
81,368
27,104
150,150
8,145
287,299
202,241
149,10
226,214
98,30
125,62
180,328
177,211
12,32
223,106
244,203
145,22
369,64
152,25
131,125
182,108
149,150
98,3
13,384
44,195
7,232
142,150
368,230
61,153
31,20
200,225
334,319
179,277
223,107
48,4
31,150
32,81
145,40
152,384
19,195
177,226
231,355
182,14
253,177
197,95
152,106
98,7
333,225
22,182
31,151
237,283
12,182
180,17
152,384
149,151
32,8
346,120
200,328
368,269
149,2
7,8
145,186
135,71
135,117
81,13
182,299
169,41
241,250
98,32
299,8
161,325
230,161
182,29
8,22
60,137
269,208
169,202
47,80
142,12
40,61
117,7
65,65
258,361
41,143
253,272
22,108
135,125
182,7
27,26
182,190
169,62
368,163
40,22
135,27
224,8
60,102
131,182
244,276
200,393
153,27
108,136
81,150
8,143
368,140
135,118
223,149
177,234
143,8
7,143
214,271
41,8
290,301
200,220
27,377
253,220
8,158
368,302
6,190
145,107
224,30
147,62
38,318
232,299
235,271
253,232
287,131
202,133
368,218
149,107
232,253
152,121
153,69
81,150
229,228
152,147
19,384
223,152
177,333
81,369
150,190
7,8
8,142
12,355
135,28
235,250
7,32
210,271
224,143
384,26
41,190
143,143
41,22
241,219
12,7
223,380
29,41
226,171
40,40
177,3
149,121
1312,143
169,190
6,2
47,55
7,143
7,131
253,93
147,60
202,226
202,272
187,48
163,218
40,106
131,158
130,232
121,13
149,12
215,334
74,15
209,233
232,354
1241,315
41,22
13,190
98,182
36,151
32,143
14,299
74,94
177,171
182,8
61,384
177,226
26,5
150,6
98,13
14,14
98,182
61,40
98,125
1312,253
232,299
14,98
221,243
8,143
271,215
369,71
202,202
182,223
149,152
29,182
152,117
32,8
223,41
224,299
269,176
32,142
241,362
221,339
29,8
287,147
12,182
182,143
287,35
31,168
145,6
98,169
223,169
131,98
169,131
47,124
116,195
61,149
12,130
182,8
145,3
365,275
142,142
200,271
187,276
241,132
32,21
226,200
14,130
271,194
143,143
47,116
31,108
61,384
31,41
1312,299
12,158
131,41
142,108
182,12
32,253
12,26
200,211
253,112
60,182
13,108
41,98
61,125
200,132
368,133
25,122
190,143
368,266
365,229
214,218
12,8
180,171
143,14
231,271
269,9
29,108
200,271
7,175
152,117
182,35
202,172
1312,253
231,230
12,200
131,147
61,136
141,276
41,241
125,122
368,218
177,22
368,253
22,12
232,232
187,21
12,8
135,5
102,103
37,172
36,98
98,182
98,182
180,271
145,44
177,333
271,161
152,161
200,225
29,150
41,2
145,30
299,80
14,108
200,209
365,218
231,193
224,3
287,8
223,366
41,163
29,121
107,26
8,143
8,41
235,80
12,253
132,229
19,40
235,218
143,8
142,131
187,302
253,198
21,291
27,116
368,378
202,210
117,71
202,214
182,161
131,7
163,187
200,269
150,169
287,2
131,106
368,362
12,223
145,41
98,12
241,207
200,207
149,151
143,2
41,151
166,71
328,159
365,244
223,80
207,245
31,6
7,32
6,154
47,118
46,115
202,39
223,149
175,30
169,6
3,118
40,150
135,125
202,129
253,200
169,2
40,224
287,287
19,41
182,36
368,132
180,214
202,228
14,22
180,269
368,378
130,224
333,228
19,35
150,147
31,384
81,224
1312,302
271,273
8,224
200,218
221,159
73,384
175,80
147,25
138,60
107,14
365,80
177,272
149,149
8,6
182,80
12,8
253,202
163,207
169,128
14,299
235,362
214,41
143,143
202,177
152,60
8,143
81,150
253,23
226,268
61,129
81,26
235,56
147,62
152,28
130,384
200,365
81,2
149,143
7,14
41,12
152,117
47,103
224,32
81,154
175,143
8,12
166,27
232,143
202,163
130,106
169,152
368,362
32,131
12,30
182,30
26,384
200,221
149,147
200,235
2,40
177,210
271,237
150,28
200,225
368,221
253,237
224,161
132,284
41,30
1312,107
32,145
142,149
232,253
269,16
224,80
108,149
150,175
235,237
7,107
200,207
108,169
142,131
180,333
287,171
166,25
98,150
299,7
41,8
121,253
182,143
8,143
125,137
125,121
145,41
271,266
211,9
209,39
142,223
32,18
143,30
61,136
61,138
169,147
368,378
13,151
131,107
12,143
125,10
2,144
12,138
220,119
3,118
106,150
108,34
117,56
41,7
177,231
41,2
147,153
346,178
145,14
149,106
226,365
47,103
19,125
212,376
190,41
131,161
142,160
221,284
125,62
14,41
287,13
287,299
142,107
98,321
333,276
12,8
202,225
41,158
202,226
143,8
71,44
19,149
150,150
98,106
41,98
299,7
365,127
212,245
31,145
175,299
147,45
299,223
131,190
253,214
12,108
136,137
7,226
106,117
223,384
41,143
138,56
209,284
368,236
7,158
299,16
81,151
218,18
182,143
216,390
98,216
202,253
44,114
125,71
223,108
368,187
200,127
152,268
81,26
368,244
12,7
202,271
169,31
149,2
200,302
12,143
116,167
182,272
107,40
31,190
12,158
202,200
149,26
6,22
177,226
6,106
12,12
169,94
365,262
22,131
14,12
175,14
152,117
61,61
41,142
138,136
253,202
150,40
26,55
143,182
232,14
116,320
145,14
220,179
27,128
182,172
28,62
180,200
8,30
108,369
32,107
216,283
151,61
216,91
214,271
19,151
41,6
12,8
142,150
202,177
169,147
202,40
149,160
202,171
244,91
31,40
14,107
31,224
41,30
226,269
24,308
253,163
226,106
253,27
226,80
31,3
108,142
41,31
253,366
180,235
131,190
7,143
22,169
13,40
32,32
232,143
81,107
369,15
38,108
145,14
13,182
231,219
241,271
2,7
152,117
1312,299
7,224
223,40
214,244
14,143
62,383
226,293
41,98
5,293
131,34
169,147
202,202
299,80
355,245
169,8
169,2
8,7
130,107
8,143
293,72
241,216
41,180
224,14
12,30
12,98
7,143
177,253
41,224
12,36
232,299
12,14
131,190
143,299
12,143
31,7
131,224
7,8
169,152
152,127
12,8
8,145
19,166
61,61
41,12
29,131
145,7
41,190
224,143
200,362
232,14
145,32
210,229
169,22
221,139
32,143
182,106
29,36
202,171
232,7
149,121
180,333
6,149
3,128
137,100
232,299
47,116
231,355
182,130
47,124
98,145
226,230
131,108
269,218
232,253
253,143
232,131
182,13
48,128
275,350
62,80
145,32
32,8
19,223
10,325
32,232
180,365
210,80
135,384
149,150
12,8
41,190
15,80
131,130
253,80
182,108
200,368
253,180
36,56
131,147
8,143
7,143
220,221
5,112
16,283
125,62
209,120
384,70
69,70
224,158
74,168
365,236
81,150
232,37
152,62
12,36
333,271
145,6
143,12
271,9
8,143
131,190
223,13
32,232
131,106
81,13
200,368
287,32
293,115
8,41
269,290
180,80
177,133
7,41
6,31
169,7
202,80
149,80
232,108
150,369
12,30
108,182
207,286
368,192
153,56
72,70
29,41
154,128
368,132
71,106
62,80
368,250
12,108
223,166
8,147
121,8
106,2
31,104
333,162
223,28
202,253
41,147
200,365
31,41
241,80
152,147
369,111
225,290
226,200
269,217
32,271
180,333
14,40
235,80
31,36
223,151
182,271
333,375
7,81
60,124
1312,239
152,10
149,158
16,260
209,276
71,111
131,10
299,7
232,56
133,235
135,117
71,82
253,171
200,171
190,151
138,220
302,310
202,16
209,17
98,224
1312,253
365,355
7,8
226,187
12,7
62,71
47,122
98,22
131,190
244,129
46,80
225,35
182,8
121,8
226,187
152,137
108,253
2,41
168,80
81,149
152,373
12,46
200,211
98,131
145,2
98,41
13,40
218,251
26,104
131,108
32,14
224,108
177,221
200,269
1312,14
3,95
369,71
368,209
41,107
61,2
202,200
106,7
12,6
130,45
224,223
384,124
231,218
299,299
5,103
235,390
7,158
212,283
177,41
253,202
142,118
142,169
12,8
19,41
131,29
145,61
145,190
154,74
223,149
232,287
14,96
32,143
202,368
210,280
365,236
190,30
41,384
22,145
41,12
47,147
226,226
209,23
13,369
41,190
149,147
3,24
8,8
143,299
369,106
60,5
223,2
220,141
98,8
6,44
182,190
224,143
47,122
32,147
241,192
269,17
32,299
200,171
131,29
135,56
166,102
12,41
168,57
26,147
31,19
182,26
32,41
12,224
12,224
223,136
32,287
74,113
202,232
202,287
224,8
98,30
253,226
182,22
192,318
202,226
253,258
135,135
221,258
223,121
187,310
108,153
269,292
6,153
224,143
3,64
145,145
152,73
235,127
32,7
71,27
231,209
22,2
226,200
169,130
235,170
299,13
13,149
200,333
48,96
12,182
365,271
8,158
149,152
74,122
333,229
8,158
182,14
384,384
211,119
14,299
145,7
182,175
368,300
253,192
28,71
212,176
182,143
3,56
14,41
299,40
44,80
7,143
149,29
200,250
6,154
202,226
177,226
232,98
169,151
142,150
6,61
121,12
135,111
169,2
31,150
224,8
150,6
253,253
14,158
190,6
71,122
214,176
12,41
12,30
60,318
226,200
223,41
1312,30
376,270
150,41
369,111
74,168
223,223
7,143
7,32
140,260
143,253
31,151
271,162
202,378
182,22
142,22
12,8
152,137
14,142
253,143
143,12
98,145
8,224
224,287
143,12
1312,30
61,22
41,223
98,147
142,41
13,111
346,194
61,36
226,225
303,334
152,137
41,143
210,35
125,151
241,80
253,253
142,46
98,151
12,143
32,12
175,175
210,233
41,2
271,303
169,26
224,287
200,230
166,71
145,14
271,303
14,41
14,32
6,125
19,61
182,145
14,143
221,366
13,369
182,98
131,152
12,14
333,362
32,22
202,280
202,226
41,182
224,142
41,22
180,163
132,192
145,150
200,216
125,3
12,137
142,36
8,7
152,60
150,182
253,41
149,175
143,143
36,232
8,145
253,253
368,365
12,8
28,122
271,290
223,197
202,200
211,9
149,36
150,30
8,232
81,145
214,208
177,365
200,132
8,224
182,48
223,151
253,141
132,210
147,60
102,73
253,287
152,121
117,117
287,253
26,236
232,7
177,80
223,2
390,248
187,203
145,145
7,143
108,107
7,143
130,35
145,41
117,384
200,187
166,74
275,334
177,170
41,30
145,8
142,149
7,30
125,25
223,150
177,226
368,188
235,271
154,28
253,61
232,287
143,8
177,171
231,244
152,147
202,200
150,150
224,5
224,202
202,269
253,226
117,102
142,150
177,200
287,225
61,383
224,158
31,6
135,73
98,107
74,383
5,118
241,390
130,26
6,125
333,390
98,29
182,34
7,7
19,151
108,34
14,158
220,234
223,8
12,12
13,40
200,41
22,167
223,22
142,6
13,169
7,30
135,138
287,287
145,158
244,280
41,107
190,190
145,104
48,4
46,96
224,143
14,143
152,117
5,69
19,182
202,180
210,244
212,390
253,287
200,200
121,80
98,190
253,202
