pred,label
47,46
55,55
29,29
21,21
47,47
47,47
11,11
46,46
31,38
46,46
54,54
54,54
46,47
46,46
19,4
47,47
47,47
47,29
55,55
46,46
47,38
55,55
45,45
47,47
47,38
32,38
47,47
45,45
47,38
54,54
45,45
46,46
47,47
47,47
46,30
46,46
47,47
45,45
46,46
45,45
31,35
47,47
47,47
47,47
46,46
45,45
47,38
47,47
46,46
47,46
45,45
54,54
46,46
53,21
47,29
47,47
45,45
46,46
30,30
45,45
31,31
21,21
51,46
46,46
45,45
30,30
46,46
55,55
45,45
45,45
46,47
47,29
46,46
46,46
21,21
46,47
47,47
46,46
32,39
47,47
47,47
47,47
47,39
46,46
31,38
47,47
45,45
46,46
21,53
47,47
46,29
46,46
47,47
45,45
47,47
46,46
53,53
27,23
30,30
55,55
32,32
47,29
47,47
55,55
47,47
47,47
45,45
47,47
39,47
54,54
49,49
45,45
23,23
55,55
46,46
53,30
46,46
35,35
38,38
46,47
31,28
47,47
47,47
31,31
54,54
47,47
45,45
47,47
32,32
21,21
46,46
46,46
55,55
47,47
45,45
46,46
2,0
32,32
45,45
47,47
46,46
55,54
39,4
46,46
47,39
47,38
47,47
55,55
32,32
35,35
47,47
55,55
29,29
46,46
45,45
53,55
47,47
29,29
47,46
46,46
55,55
46,46
55,55
46,46
45,45
47,27
46,21
39,31
11,11
47,25
21,29
45,45
30,30
39,47
47,47
55,55
30,30
30,30
46,45
47,47
47,47
45,45
30,30
46,46
47,47
46,46
21,21
45,45
32,31
46,46
29,29
55,28
46,47
47,29
31,31
47,47
47,47
55,55
47,47
45,45
46,46
46,46
32,32
47,47
47,47
47,47
47,47
49,27
47,23
47,47
55,55
46,46
47,47
32,32
2,2
45,45
45,41
47,47
21,21
4,53
54,54
21,21
46,46
46,46
21,53
46,46
45,45
31,31
46,46
47,47
46,46
23,23
53,53
46,46
47,47
45,47
46,46
30,30
47,47
55,55
45,46
55,54
45,45
47,47
27,27
55,27
47,47
46,46
46,46
45,46
55,54
21,21
45,45
45,45
45,45
54,54
30,30
35,35
47,47
23,22
30,30
46,46
47,50
55,55
45,45
55,55
47,47
35,35
47,47
49,54
55,55
55,55
55,30
55,54
47,38
55,54
45,45
45,45
45,45
55,35
46,46
53,21
27,12
30,30
46,46
30,55
47,39
41,45
55,55
49,47
45,45
46,46
47,47
47,47
54,54
32,32
46,46
46,18
46,30
46,46
46,46
46,46
21,29
55,55
54,54
46,46
47,47
47,38
47,47
47,47
47,47
47,18
47,47
46,46
47,47
46,46
54,54
55,55
47,47
27,46
47,47
47,47
29,47
47,47
45,45
21,21
45,45
47,47
47,47
23,23
46,46
30,30
47,29
32,32
46,47
47,47
55,54
54,9
45,45
47,47
47,47
39,47
47,47
29,29
39,28
47,47
46,46
47,47
47,39
31,29
45,45
47,29
47,47
47,29
54,55
31,31
46,46
55,55
11,11
47,29
47,47
46,46
46,46
46,46
47,47
53,53
46,46
47,47
29,47
47,38
47,47
47,47
53,21
55,54
47,29
47,22
29,29
53,53
47,47
47,47
46,46
47,47
32,35
27,27
46,46
55,54
53,21
55,55
30,54
46,46
46,46
31,31
55,55
54,54
47,38
47,49
46,46
46,46
46,46
47,47
45,45
45,45
47,29
55,54
45,45
47,47
47,47
31,31
45,45
54,54
47,47
47,47
46,46
46,46
54,54
54,54
39,39
46,46
47,47
47,47
47,47
21,31
47,47
55,54
46,46
45,45
53,46
46,46
18,18
47,47
45,45
47,39
47,47
54,47
47,38
47,47
47,47
35,35
47,47
47,45
55,55
55,55
47,47
47,47
47,47
47,47
45,46
55,55
46,46
47,28
46,46
47,47
47,49
46,46
55,55
29,31
32,32
47,47
2,2
46,46
53,21
47,39
54,54
46,46
12,19
47,38
19,19
47,47
47,47
54,54
49,49
47,47
47,47
49,29
46,46
46,46
45,45
47,54
47,47
54,54
46,46
39,47
18,18
46,46
47,47
47,47
45,45
46,46
46,47
46,46
45,46
55,55
47,29
47,47
47,47
46,46
46,46
45,46
21,21
21,21
30,19
46,46
53,21
47,29
47,47
46,29
46,46
46,46
55,55
46,46
47,47
46,46
47,47
47,47
47,55
46,46
55,30
2,2
47,47
47,47
29,29
46,46
47,47
55,55
30,30
54,54
54,54
29,29
35,35
47,39
41,41
47,47
45,45
47,47
46,46
46,46
2,2
54,54
39,22
47,47
46,46
46,46
47,47
35,35
47,29
21,21
47,38
47,47
46,49
29,24
47,47
45,47
55,54
27,24
39,24
46,46
55,55
47,47
55,55
46,46
49,49
46,46
47,47
32,32
55,55
47,47
55,54
32,32
55,55
53,21
21,21
45,45
46,46
27,27
55,55
46,46
35,35
30,53
18,18
46,46
47,47
39,32
47,47
46,46
47,47
46,47
45,47
46,46
47,39
29,29
47,39
47,47
2,2
55,55
53,21
47,29
29,29
46,46
46,47
19,19
46,46
30,30
47,47
23,23
46,53
55,55
55,30
45,46
46,54
45,45
46,46
47,47
45,45
55,55
30,30
46,46
47,47
21,21
29,31
46,45
47,47
46,46
49,49
46,46
47,47
46,46
47,22
31,31
46,46
46,46
54,54
46,46
45,47
46,46
53,21
46,46
53,21
27,19
55,47
49,22
47,38
46,46
29,29
47,47
47,47
38,38
47,47
47,47
21,21
46,46
47,47
47,46
47,38
29,47
47,39
45,45
47,47
55,55
47,47
49,23
47,47
47,47
47,47
46,46
47,47
30,55
45,46
53,21
47,29
46,46
53,19
47,47
46,46
47,47
55,55
47,38
30,30
49,47
46,46
46,46
29,39
46,29
18,18
32,32
53,53
29,29
45,45
47,47
46,46
47,47
54,54
54,54
31,38
21,47
49,49
45,45
53,53
55,55
47,41
46,46
47,47
46,46
4,4
46,46
32,28
55,55
47,47
47,46
47,47
47,47
21,21
54,54
47,47
53,21
47,47
32,32
46,46
46,46
47,47
47,47
46,46
55,55
47,47
39,29
47,47
47,38
46,46
47,50
47,38
47,47
46,30
32,32
45,45
18,18
46,46
45,45
23,47
46,46
47,47
47,47
55,47
47,47
29,29
55,54
47,32
32,39
47,47
32,32
47,29
47,47
46,46
35,35
46,46
27,29
46,46
47,47
55,55
47,47
45,45
30,19
54,54
47,47
21,21
21,21
55,55
46,45
47,47
55,55
47,47
47,47
30,19
55,55
32,32
45,45
30,47
30,30
46,46
51,53
47,47
47,47
47,29
46,46
46,46
41,41
47,47
49,47
31,47
55,54
21,24
29,29
31,32
47,47
46,46
46,46
46,46
27,27
46,46
45,45
46,46
46,46
55,49
45,45
47,47
11,11
55,55
47,47
46,46
47,47
39,35
30,30
46,46
21,21
47,47
45,45
55,55
47,47
47,47
29,21
47,47
47,38
47,47
47,47
46,46
46,46
55,47
47,47
46,46
32,32
55,55
55,55
2,2
45,45
45,45
47,39
47,47
32,32
45,45
47,47
46,46
46,46
47,45
47,47
47,39
49,49
47,38
46,47
47,25
46,46
46,46
47,47
45,45
47,47
53,21
46,46
46,46
29,27
55,55
53,53
29,46
47,47
46,46
47,47
45,45
46,46
31,31
47,47
46,46
55,55
47,45
35,35
47,47
54,5
47,47
55,55
47,47
32,38
19,19
46,46
47,22
46,46
47,47
45,45
55,55
29,47
30,46
47,39
29,29
2,2
47,47
47,47
54,54
47,47
55,55
32,32
18,9
46,46
47,47
35,35
32,32
47,47
46,46
46,46
54,54
21,24
47,38
47,47
47,47
46,46
39,28
45,45
46,46
55,55
46,46
55,55
47,31
18,18
47,47
54,54
46,46
29,47
46,46
45,45
55,55
47,47
47,47
47,47
31,31
47,47
31,31
46,46
55,54
54,50
49,55
18,18
45,45
29,29
46,46
32,5
47,47
46,46
47,39
47,47
47,47
47,21
47,47
54,50
45,45
47,47
2,0
55,55
46,53
55,55
46,19
55,27
47,47
55,55
46,46
29,29
55,55
46,46
54,55
47,47
47,47
46,53
29,25
35,35
46,46
29,29
46,46
47,47
2,2
53,21
45,45
18,18
29,47
47,29
46,46
46,29
47,47
32,32
46,46
46,46
30,30
46,30
35,35
45,45
46,46
45,45
46,46
46,46
45,45
11,11
47,47
47,47
39,47
32,32
47,47
47,47
46,46
53,35
53,53
46,46
47,47
46,21
46,47
46,46
47,39
45,45
21,21
47,47
45,45
46,46
46,46
55,49
47,47
46,46
55,55
47,39
45,45
47,55
47,47
39,27
46,46
53,53
45,46
47,47
45,45
21,24
39,39
47,46
47,46
47,47
47,47
47,47
47,47
46,32
38,46
46,46
29,29
54,54
32,32
46,46
47,39
46,46
47,29
47,47
47,39
47,47
46,46
54,54
55,55
45,45
46,46
49,47
46,46
54,54
47,46
47,47
30,30
49,49
47,38
47,47
47,47
46,46
30,30
31,31
47,47
47,47
53,55
45,45
47,47
46,46
47,39
35,35
45,45
35,31
31,29
29,31
39,39
46,46
47,47
45,45
46,46
45,45
45,45
49,49
46,46
47,47
53,21
47,47
47,47
47,47
47,31
54,54
31,29
46,46
29,24
45,47
53,30
29,25
46,46
29,54
46,46
46,46
46,46
47,47
21,21
2,0
47,47
27,27
46,46
47,47
45,45
54,54
47,47
46,46
55,46
46,46
30,55
47,47
46,46
47,32
45,45
47,47
47,46
54,54
46,45
32,32
47,49
32,32
46,46
47,47
47,47
47,47
53,21
49,29
29,29
47,46
47,47
29,28
45,45
47,47
32,32
55,55
32,32
32,38
21,21
46,46
32,38
47,47
47,47
46,46
47,47
46,46
47,47
45,45
55,55
47,47
47,47
47,47
45,46
47,31
18,18
45,45
54,54
47,47
21,21
46,46
54,54
53,21
45,45
46,46
49,55
46,46
46,21
2,2
55,55
46,46
46,46
55,55
47,47
47,47
47,39
47,47
47,47
46,46
46,46
45,45
47,46
38,38
47,47
46,46
45,47
46,46
55,55
55,47
35,35
2,2
54,54
46,46
53,53
47,46
46,46
45,47
32,32
47,47
45,45
45,45
23,23
47,46
55,55
46,46
47,47
46,46
47,47
53,53
2,18
47,47
47,47
47,47
30,19
46,46
46,29
55,55
54,54
46,46
21,21
46,46
55,55
32,32
47,47
47,47
46,46
45,46
21,21
46,46
55,55
47,47
21,21
47,38
47,47
46,46
35,35
21,21
53,21
47,28
54,54
39,29
54,54
39,47
47,47
53,21
55,54
38,32
21,21
47,47
32,32
29,29
47,47
47,47
47,47
47,45
53,21
53,53
46,46
49,54
29,29
29,29
46,46
30,30
47,47
47,47
35,35
55,19
46,46
47,45
21,21
46,46
45,46
55,55
55,55
53,21
47,47
46,46
47,47
47,39
46,46
47,47
45,45
47,47
47,47
47,47
47,22
47,38
47,45
46,46
47,39
32,31
45,45
47,47
47,31
45,45
46,46
32,32
47,27
30,30
46,46
47,47
38,38
46,46
46,46
47,45
47,47
32,35
27,28
46,46
55,55
53,21
47,47
11,11
46,46
55,55
54,54
47,39
55,19
47,47
47,47
46,46
46,46
46,46
23,23
46,46
46,46
55,55
45,45
47,27
18,18
47,47
47,28
47,47
47,47
46,46
46,46
47,47
47,47
29,25
47,47
21,46
47,47
21,21
47,38
54,54
46,46
47,45
46,46
55,54
32,32
46,46
47,47
47,47
32,47
29,27
21,21
47,47
29,38
47,39
46,46
47,47
46,46
46,21
47,27
47,38
55,54
46,46
47,47
32,32
30,30
45,45
47,47
47,47
47,47
45,45
47,47
45,45
47,47
47,47
46,45
46,46
47,32
54,54
45,45
55,54
46,46
47,47
55,55
46,46
47,46
55,55
45,45
55,55
46,46
47,47
30,30
47,47
23,23
47,47
46,46
46,46
45,45
46,46
47,39
35,35
39,38
49,55
47,47
46,46
45,45
54,19
47,47
45,29
55,55
45,47
46,46
47,47
47,47
47,47
46,46
45,19
55,54
47,47
47,47
54,54
53,21
46,46
46,21
54,54
47,47
54,54
27,27
47,21
47,47
47,47
47,46
47,47
47,45
47,47
47,47
46,46
47,47
55,55
47,47
45,45
32,31
46,46
46,46
46,46
55,54
47,47
55,55
47,47
49,23
45,45
29,29
47,47
47,47
46,46
47,39
46,47
45,32
35,35
47,47
46,46
55,54
46,28
47,47
30,30
45,45
46,46
39,47
45,45
47,47
45,46
27,28
47,47
2,2
29,55
29,29
35,35
54,54
35,47
47,47
21,21
54,54
46,46
46,46
38,5
47,47
55,55
46,46
47,38
47,47
32,32
46,46
47,29
55,30
47,47
31,31
47,47
46,46
30,30
46,46
54,54
47,47
46,46
45,45
21,21
46,46
45,45
46,46
45,45
49,38
47,47
23,54
47,47
47,47
46,46
54,54
29,29
30,30
47,47
53,21
55,55
47,47
35,35
47,29
46,46
35,35
35,35
30,22
46,46
30,30
29,39
55,55
47,32
31,39
47,38
2,2
53,30
32,32
45,45
47,47
47,38
47,38
32,32
55,55
46,46
47,47
47,39
47,47
45,46
47,47
46,47
45,45
45,45
46,45
47,47
47,38
46,46
55,55
47,47
47,47
47,47
51,21
47,47
45,45
32,47
32,32
46,46
23,23
47,46
47,47
47,46
54,54
46,46
46,46
47,29
47,47
18,18
29,47
39,25
46,46
47,39
30,30
47,47
32,32
47,47
55,55
55,55
32,32
46,46
41,45
47,28
47,47
53,30
47,21
47,47
47,47
46,46
39,29
47,47
47,47
47,47
11,11
18,18
54,55
47,47
47,47
47,47
21,21
29,29
46,46
47,47
47,39
54,54
47,47
53,53
46,46
46,46
30,19
53,53
47,47
45,45
47,39
46,46
46,45
47,31
47,46
45,45
55,55
41,41
45,45
46,46
46,46
46,46
38,47
47,47
47,47
47,47
47,47
46,46
54,54
32,32
55,54
47,24
21,21
45,45
46,46
53,53
30,30
47,22
46,46
47,55
30,19
46,46
47,47
47,47
2,2
21,21
46,46
45,30
47,46
47,47
47,45
47,47
46,47
47,22
47,47
47,47
47,47
55,55
49,23
54,49
45,45
55,55
29,29
45,45
47,47
46,46
47,47
30,30
47,47
47,47
47,47
47,23
47,47
45,45
47,39
18,9
46,29
46,46
18,47
45,45
47,38
47,18
51,21
47,47
32,47
47,38
45,45
30,30
46,45
30,30
47,29
55,55
45,45
53,53
55,55
47,47
47,47
47,47
46,46
35,31
47,47
55,55
47,47
32,32
18,18
47,39
47,47
47,46
47,47
32,32
46,46
45,45
46,46
47,47
46,46
35,31
47,47
46,46
21,21
18,18
54,54
49,49
47,47
55,55
47,29
35,35
31,32
47,47
29,25
47,38
41,41
46,21
47,38
46,46
21,21
46,46
47,47
45,45
47,47
46,46
46,46
21,39
45,45
45,45
47,47
47,47
55,55
53,21
18,18
47,38
46,46
46,46
47,47
47,47
21,21
47,47
54,47
54,54
47,47
47,38
46,46
45,45
47,47
47,39
47,22
47,47
47,47
47,47
47,47
30,19
46,46
32,32
47,47
31,55
46,46
46,46
47,46
47,47
32,32
46,46
46,45
55,55
47,47
45,47
46,46
47,47
47,47
47,47
46,46
45,45
46,46
47,47
45,45
47,47
45,45
45,45
45,45
55,55
47,47
53,21
55,55
47,47
45,47
47,18
47,38
46,46
55,35
46,46
47,47
30,30
47,49
47,47
47,47
31,31
46,46
46,19
46,46
47,47
47,47
47,54
46,46
19,47
47,47
46,46
46,46
47,47
47,47
47,47
47,39
55,55
45,46
46,46
45,45
47,47
46,46
46,46
21,21
47,47
47,32
29,24
47,47
55,55
46,46
47,53
47,47
27,35
55,55
45,45
31,22
30,12
45,46
55,55
45,47
47,21
55,55
47,31
45,45
46,47
23,23
47,47
47,39
35,35
18,18
45,45
47,39
47,47
45,30
47,47
46,46
47,38
55,54
47,47
21,21
47,47
47,47
47,47
39,32
45,45
47,47
45,45
55,55
21,21
47,47
55,55
32,32
35,35
32,32
46,46
47,21
2,2
47,47
55,55
55,55
45,45
47,38
46,54
45,45
46,46
30,30
47,47
46,46
47,47
45,45
53,28
54,54
46,46
47,47
47,47
47,47
38,38
53,53
47,47
47,47
46,46
46,46
21,21
46,46
45,45
47,47
55,55
47,47
47,47
46,46
46,46
47,46
47,29
32,32
55,49
46,46
47,47
46,46
46,46
32,28
55,55
53,53
45,45
47,29
55,55
55,55
47,23
55,54
47,25
49,55
47,47
55,54
46,46
46,46
47,47
29,29
46,46
46,46
11,11
46,46
47,47
46,46
45,45
47,47
45,45
47,47
47,38
46,46
46,46
54,55
46,46
47,22
46,46
46,46
53,21
47,47
46,46
45,45
47,47
49,49
46,46
46,46
47,47
55,55
55,54
35,35
47,47
27,27
46,46
21,21
47,47
47,46
55,55
46,46
32,31
54,46
30,30
46,46
47,21
47,47
47,47
46,46
11,11
47,47
45,45
47,38
46,46
35,31
29,29
47,47
47,46
45,45
47,47
47,47
47,47
46,46
47,47
32,47
45,45
46,21
55,55
47,29
53,21
47,47
47,47
53,46
30,53
47,47
46,46
46,46
46,46
47,38
30,30
54,54
47,47
46,46
47,47
55,55
55,55
32,32
55,55
32,47
47,47
47,47
55,35
46,46
47,47
55,55
47,28
47,47
47,32
38,39
21,21
21,28
54,54
46,46
31,35
47,47
47,47
12,12
47,46
47,29
30,19
55,55
29,29
45,47
45,45
45,45
39,39
54,54
47,47
54,49
46,46
46,46
30,19
29,39
47,38
45,45
47,47
47,38
30,30
47,47
47,47
46,46
46,46
46,29
32,32
47,39
53,53
47,47
47,47
46,46
46,46
55,55
54,54
46,46
46,46
46,46
45,45
46,46
47,38
53,46
46,46
46,47
32,38
47,47
46,46
47,47
46,45
45,45
47,45
45,45
46,46
45,45
46,45
30,30
47,47
45,45
47,47
46,46
45,46
47,47
46,46
46,46
45,45
39,38
29,29
30,30
47,47
46,46
47,49
47,47
46,46
47,47
47,25
55,55
47,26
12,47
47,47
46,46
49,49
46,46
39,47
46,46
47,47
47,38
47,39
47,47
55,30
47,47
47,47
54,54
47,47
21,29
18,18
47,35
46,46
54,54
29,29
46,46
30,30
55,55
45,45
46,46
38,38
47,47
27,27
55,55
49,47
47,47
45,45
45,45
30,30
55,55
46,46
45,45
45,45
47,46
47,31
32,32
47,47
46,46
46,46
39,39
45,45
55,55
47,47
47,47
47,47
47,47
32,27
46,46
55,55
46,46
47,47
46,46
45,45
45,45
39,29
21,21
29,25
47,47
47,47
46,46
45,45
55,27
47,39
45,45
47,46
47,38
30,30
53,21
47,38
46,46
30,30
45,45
47,47
47,47
47,55
32,32
45,47
46,46
45,45
23,23
47,47
55,55
21,21
47,47
30,32
46,45
53,53
47,47
46,46
47,38
46,46
47,47
47,47
47,47
53,30
47,47
46,46
46,46
49,47
18,18
47,39
35,31
29,29
47,47
32,31
21,21
47,45
45,45
45,45
54,54
46,46
27,27
46,46
46,46
46,46
46,46
45,45
53,21
47,47
21,21
54,54
45,47
55,55
39,47
32,38
46,46
46,46
29,29
35,35
47,47
46,46
55,55
35,35
27,54
47,47
32,47
47,29
55,55
47,47
47,47
29,38
30,19
45,45
47,47
21,21
46,46
47,47
46,46
21,21
47,47
47,39
31,31
51,51
54,54
47,47
47,47
55,55
47,47
47,47
47,47
38,47
55,54
47,47
47,47
47,47
47,47
30,30
47,47
47,47
47,47
47,47
46,46
46,46
46,46
46,46
47,38
45,45
55,55
47,39
21,24
21,25
55,55
49,49
47,47
55,55
46,46
47,47
47,47
31,39
47,47
46,46
46,46
46,46
47,47
46,46
46,46
49,31
21,21
47,18
18,18
49,31
47,47
47,38
30,30
47,47
29,29
46,46
45,45
30,30
21,21
46,46
47,47
45,45
47,39
45,45
47,47
55,55
47,29
55,55
47,38
46,46
45,45
45,45
27,27
47,38
46,46
31,38
46,45
47,39
46,46
45,41
46,46
46,46
46,46
32,32
45,45
47,47
47,47
45,45
2,0
46,46
53,21
47,38
46,46
46,46
47,47
55,55
47,47
55,55
47,46
46,46
46,46
47,47
45,45
47,47
30,30
55,55
46,46
45,47
21,24
55,55
23,23
46,46
27,46
46,46
35,35
32,32
47,39
47,47
46,46
46,46
46,46
54,54
35,35
47,29
46,46
47,47
46,46
30,46
35,35
29,29
45,45
45,45
55,27
46,46
54,54
47,47
2,2
31,31
21,21
46,46
55,21
35,35
47,47
46,46
47,39
55,54
47,47
47,47
47,38
45,45
46,46
45,45
27,23
47,47
47,47
55,54
21,21
45,45
46,46
47,39
21,21
46,46
46,46
30,19
47,47
46,46
46,46
46,46
29,46
35,35
45,45
31,31
32,32
30,30
46,46
55,55
47,29
47,47
27,27
46,46
30,30
45,45
39,39
47,47
45,45
46,46
47,55
45,45
45,45
46,46
46,46
23,23
46,46
55,55
46,46
47,47
54,55
9,50
45,45
46,46
47,47
46,46
21,21
46,46
39,47
45,45
35,35
29,47
54,54
45,45
46,45
46,46
18,18
46,46
38,38
55,55
46,46
46,46
47,47
46,46
47,47
46,46
46,46
47,47
30,30
45,45
47,47
45,45
45,45
46,46
47,47
47,47
46,46
29,29
47,47
47,47
47,21
47,28
47,55
46,46
47,47
55,54
46,46
35,31
45,46
45,45
46,46
35,35
35,35
47,38
47,47
54,54
45,45
46,46
55,54
31,47
45,45
29,28
46,46
47,47
47,47
46,46
46,46
47,18
47,47
21,21
46,46
32,32
47,47
47,39
46,46
55,55
47,47
46,46
29,29
46,46
46,46
32,32
55,54
27,27
47,47
46,47
47,47
46,46
39,39
47,47
47,47
47,38
45,45
55,55
45,46
39,47
45,45
53,21
47,47
47,47
47,47
46,46
47,45
46,46
47,47
53,53
35,35
46,46
47,38
55,55
45,45
32,32
47,47
45,45
47,47
47,47
31,32
35,31
2,2
47,46
47,46
47,47
32,39
46,46
46,46
46,46
45,45
32,32
30,30
47,47
45,45
47,39
51,21
53,21
47,39
46,46
46,46
55,55
45,45
47,38
47,47
32,5
47,47
45,45
53,46
47,47
55,25
46,46
46,46
46,46
47,47
47,47
32,39
47,39
47,47
49,47
55,55
55,54
47,47
54,49
39,47
46,46
54,54
47,47
47,47
32,32
47,38
47,47
46,46
45,45
45,45
47,47
47,47
47,47
47,47
23,23
35,35
46,46
32,32
55,55
46,46
47,47
49,54
54,55
47,47
29,29
47,47
47,39
47,45
47,47
47,47
45,45
47,47
47,47
47,47
45,41
46,46
47,47
29,23
47,47
47,47
46,46
35,35
55,54
47,47
47,47
